index,pos,driver,gap,time remaining
42,6,Lando,+1.654,00:06:49
42,7,Charles,+1.713,00:06:49
42,8,Alexander,+1.727,00:06:49
42,9,Carlos,+1.882,00:06:49
42,10,Pierre,+2.070,00:06:49
42,11,Sebastian,- -,00:06:49
42,12,Daniil,- -,00:06:49
42,13,Daniel,- -,00:06:49
42,14,Kimi,- -,00:06:49
42,15,Esteban,- -,00:06:49
42,16,Kevin,- -,00:06:49
42,17,Romain,- -,00:06:49
42,18,George,- -,00:06:49
42,19,Nicholas,- -,00:06:49
42,20,Antonio,- -,00:06:49
43,1,Lewis,1:15.584,00:06:47
43,2,Valtteri,+0.059,00:06:47
43,3,Max,+0.708,00:06:47
43,4,Sergio,+0.984,00:06:47
43,5,Lance,+1.005,00:06:47
43,6,Lando,+1.654,00:06:47
43,7,Charles,+1.713,00:06:47
43,8,Alexander,+1.727,00:06:47
43,9,Carlos,+1.882,00:06:47
43,10,Pierre,+2.070,00:06:47
43,11,Sebastian,- -,00:06:47
43,12,Daniil,- -,00:06:47
43,13,Daniel,- -,00:06:47
43,14,Kimi,- -,00:06:47
43,15,Esteban,- -,00:06:47
43,16,Kevin,- -,00:06:47
43,17,Romain,- -,00:06:47
43,18,George,- -,00:06:47
43,19,Nicholas,- -,00:06:47
43,20,Antonio,- -,00:06:47
44,1,Lewis,1:15.584,00:06:44
44,2,Valtteri,+0.059,00:06:44
44,3,Max,+0.708,00:06:44
44,4,Sergio,+0.984,00:06:44
44,5,Lance,+1.005,00:06:44
44,6,Lando,+1.654,00:06:44
44,7,Charles,+1.713,00:06:44
44,8,Alexander,+1.727,00:06:44
44,9,Carlos,+1.882,00:06:44
44,10,Pierre,+2.070,00:06:44
44,11,Sebastian,- -,00:06:44
44,12,Daniil,- -,00:06:44
44,13,Daniel,- -,00:06:44
44,14,Kimi,- -,00:06:44
44,15,Esteban,- -,00:06:44
44,16,Kevin,- -,00:06:44
44,17,Romain,- -,00:06:44
44,18,George,- -,00:06:44
44,19,Nicholas,- -,00:06:44
44,20,Antonio,- -,00:06:44
45,1,Lewis,1:15.584,00:06:42
45,2,Valtteri,+0.059,00:06:42
45,3,Max,+0.708,00:06:42
45,4,Sergio,+0.984,00:06:42
45,5,Lance,+1.005,00:06:42
45,6,Lando,+1.654,00:06:42
45,7,Charles,+1.713,00:06:42
45,8,Alexander,+1.727,00:06:42
45,9,Carlos,+1.882,00:06:42
45,10,Pierre,+2.070,00:06:42
45,11,Sebastian,- -,00:06:42
45,12,Daniil,- -,00:06:42
45,13,Daniel,- -,00:06:42
45,14,Kimi,- -,00:06:42
45,15,Esteban,- -,00:06:42
45,16,Kevin,- -,00:06:42
45,17,Romain,- -,00:06:42
45,18,George,- -,00:06:42
45,19,Nicholas,- -,00:06:42
45,20,Antonio,- -,00:06:42
46,1,Lewis,1:15.584,00:06:40
46,2,Valtteri,+0.059,00:06:40
46,3,Max,+0.708,00:06:40
46,4,Sergio,+0.984,00:06:40
46,5,Lance,+1.005,00:06:40
46,6,Lando,+1.654,00:06:40
46,7,Charles,+1.713,00:06:40
46,8,Alexander,+1.727,00:06:40
46,9,Carlos,+1.882,00:06:40
46,10,Pierre,+2.070,00:06:40
46,11,Sebastian,- -,00:06:40
46,12,Daniil,- -,00:06:40
46,13,Daniel,- -,00:06:40
46,14,Kimi,- -,00:06:40
46,15,Esteban,- -,00:06:40
46,16,Kevin,- -,00:06:40
46,17,Romain,- -,00:06:40
46,18,George,- -,00:06:40
46,19,Nicholas,- -,00:06:40
46,20,Antonio,- -,00:06:40
47,1,Lewis,1:15.584,00:06:37
47,2,Valtteri,+0.059,00:06:37
47,3,Max,+0.708,00:06:37
47,4,Sergio,+0.984,00:06:37
47,5,Lance,+1.005,00:06:37
47,6,Lando,+1.654,00:06:37
47,7,Charles,+1.713,00:06:37
47,8,Alexander,+1.727,00:06:37
47,9,Carlos,+1.882,00:06:37
47,10,Pierre,+2.070,00:06:37
47,11,Sebastian,- -,00:06:37
47,12,Daniil,- -,00:06:37
47,13,Daniel,- -,00:06:37
47,14,Kimi,- -,00:06:37
47,15,Esteban,- -,00:06:37
47,16,Kevin,- -,00:06:37
47,17,Romain,- -,00:06:37
47,18,George,- -,00:06:37
47,19,Nicholas,- -,00:06:37
47,20,Antonio,- -,00:06:37
48,1,Lewis,1:15.584,00:06:35
48,2,Valtteri,+0.059,00:06:35
48,3,Max,+0.708,00:06:35
48,4,Sergio,+0.984,00:06:35
48,5,Lance,+1.005,00:06:35
48,6,Lando,+1.654,00:06:35
48,7,Charles,+1.713,00:06:35
48,8,Alexander,+1.727,00:06:35
48,9,Carlos,+1.882,00:06:35
48,10,Pierre,+2.070,00:06:35
48,11,Sebastian,- -,00:06:35
48,12,Daniil,- -,00:06:35
48,13,Daniel,- -,00:06:35
48,14,Kimi,- -,00:06:35
48,15,Esteban,- -,00:06:35
48,16,Kevin,- -,00:06:35
48,17,Romain,- -,00:06:35
48,18,George,- -,00:06:35
48,19,Nicholas,- -,00:06:35
48,20,Antonio,- -,00:06:35
49,1,Lewis,1:15.584,00:06:33
49,2,Valtteri,+0.059,00:06:33
49,3,Max,+0.708,00:06:33
49,4,Sergio,+0.984,00:06:33
49,5,Lance,+1.005,00:06:33
49,6,Lando,+1.654,00:06:33
49,7,Charles,+1.713,00:06:33
49,8,Alexander,+1.727,00:06:33
49,9,Carlos,+1.882,00:06:33
49,10,Pierre,+2.070,00:06:33
49,11,Sebastian,- -,00:06:33
49,12,Daniil,- -,00:06:33
49,13,Daniel,- -,00:06:33
49,14,Kimi,- -,00:06:33
49,15,Esteban,- -,00:06:33
49,16,Kevin,- -,00:06:33
49,17,Romain,- -,00:06:33
49,18,George,- -,00:06:33
49,19,Nicholas,- -,00:06:33
49,20,Antonio,- -,00:06:33
50,1,Lewis,1:15.584,00:06:30
50,2,Valtteri,+0.059,00:06:30
50,3,Max,+0.708,00:06:30
50,4,Sergio,+0.984,00:06:30
50,5,Lance,+1.005,00:06:30
50,6,Lando,+1.654,00:06:30
50,7,Charles,+1.713,00:06:30
50,8,Alexander,+1.727,00:06:30
50,9,Carlos,+1.882,00:06:30
50,10,Pierre,+2.070,00:06:30
50,11,Sebastian,- -,00:06:30
50,12,Daniil,- -,00:06:30
50,13,Daniel,- -,00:06:30
50,14,Kimi,- -,00:06:30
50,15,Esteban,- -,00:06:30
50,16,Kevin,- -,00:06:30
50,17,Romain,- -,00:06:30
50,18,George,- -,00:06:30
50,19,Nicholas,- -,00:06:30
50,20,Antonio,- -,00:06:30
51,1,Lewis,1:15.584,00:06:28
51,2,Valtteri,+0.059,00:06:28
51,3,Max,+0.708,00:06:28
51,4,Sergio,+0.984,00:06:28
51,5,Lance,+1.005,00:06:28
51,6,Lando,+1.654,00:06:28
51,7,Charles,+1.713,00:06:28
51,8,Alexander,+1.727,00:06:28
51,9,Carlos,+1.882,00:06:28
51,10,Pierre,+2.070,00:06:28
51,11,Sebastian,- -,00:06:28
51,12,Daniil,- -,00:06:28
51,13,Daniel,- -,00:06:28
51,14,Kimi,- -,00:06:28
51,15,Esteban,- -,00:06:28
51,16,Kevin,- -,00:06:28
51,17,Romain,- -,00:06:28
51,18,George,- -,00:06:28
51,19,Nicholas,- -,00:06:28
51,20,Antonio,- -,00:06:28
52,1,Lewis,1:15.584,00:06:26
52,2,Valtteri,+0.059,00:06:26
52,3,Max,+0.708,00:06:26
52,4,Sergio,+0.984,00:06:26
52,5,Lance,+1.005,00:06:26
52,6,Lando,+1.654,00:06:26
52,7,Charles,+1.713,00:06:26
52,8,Alexander,+1.727,00:06:26
52,9,Carlos,+1.882,00:06:26
52,10,Pierre,+2.070,00:06:26
52,11,Sebastian,- -,00:06:26
52,12,Daniil,- -,00:06:26
52,13,Daniel,- -,00:06:26
52,14,Kimi,- -,00:06:26
52,15,Esteban,- -,00:06:26
52,16,Kevin,- -,00:06:26
52,17,Romain,- -,00:06:26
52,18,George,- -,00:06:26
52,19,Nicholas,- -,00:06:26
52,20,Antonio,- -,00:06:26
53,1,Lewis,1:15.584,00:06:24
53,2,Valtteri,+0.059,00:06:24
53,3,Max,+0.708,00:06:24
53,4,Sergio,+0.984,00:06:24
53,5,Lance,+1.005,00:06:24
53,6,Lando,+1.654,00:06:24
53,7,Charles,+1.713,00:06:24
53,8,Alexander,+1.727,00:06:24
53,9,Carlos,+1.882,00:06:24
53,10,Pierre,+2.070,00:06:24
53,11,Sebastian,- -,00:06:24
53,12,Daniil,- -,00:06:24
53,13,Daniel,- -,00:06:24
53,14,Kimi,- -,00:06:24
53,15,Esteban,- -,00:06:24
53,16,Kevin,- -,00:06:24
53,17,Romain,- -,00:06:24
53,18,George,- -,00:06:24
53,19,Nicholas,- -,00:06:24
53,20,Antonio,- -,00:06:24
54,1,Lewis,1:15.584,00:06:22
54,2,Valtteri,+0.059,00:06:22
54,3,Max,+0.708,00:06:22
54,4,Sergio,+0.984,00:06:22
54,5,Lance,+1.005,00:06:22
54,6,Lando,+1.654,00:06:22
54,7,Charles,+1.713,00:06:22
54,8,Alexander,+1.727,00:06:22
54,9,Carlos,+1.882,00:06:22
54,10,Pierre,+2.070,00:06:22
54,11,Sebastian,- -,00:06:22
54,12,Daniil,- -,00:06:22
54,13,Daniel,- -,00:06:22
54,14,Kimi,- -,00:06:22
54,15,Esteban,- -,00:06:22
54,16,Kevin,- -,00:06:22
54,17,Romain,- -,00:06:22
54,18,George,- -,00:06:22
54,19,Nicholas,- -,00:06:22
54,20,Antonio,- -,00:06:22
55,1,Lewis,1:15.584,00:06:20
55,2,Valtteri,+0.059,00:06:20
55,3,Max,+0.708,00:06:20
55,4,Sergio,+0.984,00:06:20
55,5,Lance,+1.005,00:06:20
55,6,Lando,+1.654,00:06:20
55,7,Charles,+1.713,00:06:20
55,8,Alexander,+1.727,00:06:20
55,9,Carlos,+1.882,00:06:20
55,10,Pierre,+2.070,00:06:20
55,11,Sebastian,- -,00:06:20
55,12,Daniil,- -,00:06:20
55,13,Daniel,- -,00:06:20
55,14,Kimi,- -,00:06:20
55,15,Esteban,- -,00:06:20
55,16,Kevin,- -,00:06:20
55,17,Romain,- -,00:06:20
55,18,George,- -,00:06:20
55,19,Nicholas,- -,00:06:20
55,20,Antonio,- -,00:06:20
56,1,Lewis,1:15.584,00:06:17
56,2,Valtteri,+0.059,00:06:17
56,3,Max,+0.708,00:06:17
56,4,Sergio,+0.984,00:06:17
56,5,Lance,+1.005,00:06:17
56,6,Lando,+1.654,00:06:17
56,7,Charles,+1.713,00:06:17
56,8,Alexander,+1.727,00:06:17
56,9,Carlos,+1.882,00:06:17
56,10,Pierre,+2.070,00:06:17
56,11,Sebastian,- -,00:06:17
56,12,Daniil,- -,00:06:17
56,13,Daniel,- -,00:06:17
56,14,Kimi,- -,00:06:17
56,15,Esteban,- -,00:06:17
56,16,Kevin,- -,00:06:17
56,17,Romain,- -,00:06:17
56,18,George,- -,00:06:17
56,19,Nicholas,- -,00:06:17
56,20,Antonio,- -,00:06:17
57,1,Lewis,1:15.584,00:06:15
57,2,Valtteri,+0.059,00:06:15
57,3,Max,+0.708,00:06:15
57,4,Sergio,+0.984,00:06:15
57,5,Lance,+1.005,00:06:15
57,6,Lando,+1.654,00:06:15
57,7,Charles,+1.713,00:06:15
57,8,Alexander,+1.727,00:06:15
57,9,Carlos,+1.882,00:06:15
57,10,Pierre,+2.070,00:06:15
57,11,Sebastian,- -,00:06:15
57,12,Daniil,- -,00:06:15
57,13,Daniel,- -,00:06:15
57,14,Kimi,- -,00:06:15
57,15,Esteban,- -,00:06:15
57,16,Kevin,- -,00:06:15
57,17,Romain,- -,00:06:15
57,18,George,- -,00:06:15
57,19,Nicholas,- -,00:06:15
57,20,Antonio,- -,00:06:15
58,1,Lewis,1:15.584,00:06:13
58,2,Valtteri,+0.059,00:06:13
58,3,Max,+0.708,00:06:13
58,4,Sergio,+0.984,00:06:13
58,5,Lance,+1.005,00:06:13
58,6,Lando,+1.654,00:06:13
58,7,Charles,+1.713,00:06:13
58,8,Alexander,+1.727,00:06:13
58,9,Carlos,+1.882,00:06:13
58,10,Pierre,+2.070,00:06:13
58,11,Sebastian,- -,00:06:13
58,12,Daniil,- -,00:06:13
58,13,Daniel,- -,00:06:13
58,14,Kimi,- -,00:06:13
58,15,Esteban,- -,00:06:13
58,16,Kevin,- -,00:06:13
58,17,Romain,- -,00:06:13
58,18,George,- -,00:06:13
58,19,Nicholas,- -,00:06:13
58,20,Antonio,- -,00:06:13
59,1,Lewis,1:15.584,00:06:11
59,2,Valtteri,+0.059,00:06:11
59,3,Max,+0.708,00:06:11
59,4,Sergio,+0.984,00:06:11
59,5,Lance,+1.005,00:06:11
59,6,Lando,+1.654,00:06:11
59,7,Charles,+1.713,00:06:11
59,8,Alexander,+1.727,00:06:11
59,9,Carlos,+1.882,00:06:11
59,10,Pierre,+2.070,00:06:11
59,11,Sebastian,- -,00:06:11
59,12,Daniil,- -,00:06:11
59,13,Daniel,- -,00:06:11
59,14,Kimi,- -,00:06:11
59,15,Esteban,- -,00:06:11
59,16,Kevin,- -,00:06:11
59,17,Romain,- -,00:06:11
59,18,George,- -,00:06:11
59,19,Nicholas,- -,00:06:11
59,20,Antonio,- -,00:06:11
60,1,Lewis,1:15.584,00:06:09
60,2,Valtteri,+0.059,00:06:09
60,3,Max,+0.708,00:06:09
60,4,Sergio,+0.984,00:06:09
60,5,Lance,+1.005,00:06:09
60,6,Lando,+1.654,00:06:09
60,7,Charles,+1.713,00:06:09
60,8,Alexander,+1.727,00:06:09
60,9,Carlos,+1.882,00:06:09
60,10,Pierre,+2.070,00:06:09
60,11,Sebastian,- -,00:06:09
60,12,Daniil,- -,00:06:09
60,13,Daniel,- -,00:06:09
60,14,Kimi,- -,00:06:09
60,15,Esteban,- -,00:06:09
60,16,Kevin,- -,00:06:09
60,17,Romain,- -,00:06:09
60,18,George,- -,00:06:09
60,19,Nicholas,- -,00:06:09
60,20,Antonio,- -,00:06:09
61,1,Lewis,1:15.584,00:06:06
61,2,Valtteri,+0.059,00:06:06
61,3,Max,+0.708,00:06:06
61,4,Sergio,+0.984,00:06:06
61,5,Lance,+1.005,00:06:06
61,6,Lando,+1.654,00:06:06
61,7,Charles,+1.713,00:06:06
61,8,Alexander,+1.727,00:06:06
61,9,Carlos,+1.882,00:06:06
61,10,Pierre,+2.070,00:06:06
61,11,Sebastian,- -,00:06:06
61,12,Daniil,- -,00:06:06
61,13,Daniel,- -,00:06:06
61,14,Kimi,- -,00:06:06
61,15,Esteban,- -,00:06:06
61,16,Kevin,- -,00:06:06
61,17,Romain,- -,00:06:06
61,18,George,- -,00:06:06
61,19,Nicholas,- -,00:06:06
61,20,Antonio,- -,00:06:06
62,1,Lewis,1:15.584,00:06:04
62,2,Valtteri,+0.059,00:06:04
62,3,Max,+0.708,00:06:04
62,4,Sergio,+0.984,00:06:04
62,5,Lance,+1.005,00:06:04
62,6,Lando,+1.654,00:06:04
62,7,Charles,+1.713,00:06:04
62,8,Alexander,+1.727,00:06:04
62,9,Carlos,+1.882,00:06:04
62,10,Pierre,+2.070,00:06:04
62,11,Sebastian,- -,00:06:04
62,12,Daniil,- -,00:06:04
62,13,Daniel,- -,00:06:04
62,14,Kimi,- -,00:06:04
62,15,Esteban,- -,00:06:04
62,16,Kevin,- -,00:06:04
62,17,Romain,- -,00:06:04
62,18,George,- -,00:06:04
62,19,Nicholas,- -,00:06:04
62,20,Antonio,- -,00:06:04
63,1,Lewis,1:15.584,00:06:02
63,2,Valtteri,+0.059,00:06:02
63,3,Max,+0.708,00:06:02
63,4,Sergio,+0.984,00:06:02
63,5,Lance,+1.005,00:06:02
63,6,Lando,+1.654,00:06:02
63,7,Charles,+1.713,00:06:02
63,8,Alexander,+1.727,00:06:02
63,9,Carlos,+1.882,00:06:02
63,10,Pierre,+2.070,00:06:02
63,11,Sebastian,- -,00:06:02
63,12,Daniil,- -,00:06:02
63,13,Daniel,- -,00:06:02
63,14,Kimi,- -,00:06:02
63,15,Esteban,- -,00:06:02
63,16,Kevin,- -,00:06:02
63,17,Romain,- -,00:06:02
63,18,George,- -,00:06:02
63,19,Nicholas,- -,00:06:02
63,20,Antonio,- -,00:06:02
64,1,Lewis,1:15.584,00:06:00
64,2,Valtteri,+0.059,00:06:00
64,3,Max,+0.708,00:06:00
64,4,Sergio,+0.984,00:06:00
64,5,Lance,+1.005,00:06:00
64,6,Lando,+1.654,00:06:00
64,7,Charles,+1.713,00:06:00
64,8,Alexander,+1.727,00:06:00
64,9,Carlos,+1.882,00:06:00
64,10,Pierre,+2.070,00:06:00
64,11,Sebastian,- -,00:06:00
64,12,Daniil,- -,00:06:00
64,13,Daniel,- -,00:06:00
64,14,Kimi,- -,00:06:00
64,15,Esteban,- -,00:06:00
64,16,Kevin,- -,00:06:00
64,17,Romain,- -,00:06:00
64,18,George,- -,00:06:00
64,19,Nicholas,- -,00:06:00
64,20,Antonio,- -,00:06:00
65,1,Lewis,1:15.584,00:05:58
65,2,Valtteri,+0.059,00:05:58
65,3,Max,+0.708,00:05:58
65,4,Sergio,+0.984,00:05:58
65,5,Lance,+1.005,00:05:58
65,6,Lando,+1.654,00:05:58
65,7,Charles,+1.713,00:05:58
65,8,Alexander,+1.727,00:05:58
65,9,Carlos,+1.882,00:05:58
65,10,Pierre,+2.070,00:05:58
65,11,Sebastian,- -,00:05:58
65,12,Daniil,- -,00:05:58
65,13,Daniel,- -,00:05:58
65,14,Kimi,- -,00:05:58
65,15,Esteban,- -,00:05:58
65,16,Kevin,- -,00:05:58
65,17,Romain,- -,00:05:58
65,18,George,- -,00:05:58
65,19,Nicholas,- -,00:05:58
65,20,Antonio,- -,00:05:58
66,1,Lewis,1:15.584,00:05:55
66,2,Valtteri,+0.059,00:05:55
66,3,Max,+0.708,00:05:55
66,4,Sergio,+0.984,00:05:55
66,5,Lance,+1.005,00:05:55
66,6,Lando,+1.654,00:05:55
66,7,Charles,+1.713,00:05:55
66,8,Alexander,+1.727,00:05:55
66,9,Carlos,+1.882,00:05:55
66,10,Pierre,+2.070,00:05:55
66,11,Sebastian,- -,00:05:55
66,12,Daniil,- -,00:05:55
66,13,Daniel,- -,00:05:55
66,14,Kimi,- -,00:05:55
66,15,Esteban,- -,00:05:55
66,16,Kevin,- -,00:05:55
66,17,Romain,- -,00:05:55
66,18,George,- -,00:05:55
66,19,Nicholas,- -,00:05:55
66,20,Antonio,- -,00:05:55
67,1,Lewis,1:15.584,00:05:53
67,2,Valtteri,+0.059,00:05:53
67,3,Max,+0.708,00:05:53
67,4,Sergio,+0.984,00:05:53
67,5,Lance,+1.005,00:05:53
67,6,Lando,+1.654,00:05:53
67,7,Charles,+1.713,00:05:53
67,8,Alexander,+1.727,00:05:53
67,9,Carlos,+1.882,00:05:53
67,10,Pierre,+2.070,00:05:53
67,11,Sebastian,- -,00:05:53
67,12,Daniil,- -,00:05:53
67,13,Daniel,- -,00:05:53
67,14,Kimi,- -,00:05:53
67,15,Esteban,- -,00:05:53
67,16,Kevin,- -,00:05:53
67,17,Romain,- -,00:05:53
67,18,George,- -,00:05:53
67,19,Nicholas,- -,00:05:53
67,20,Antonio,- -,00:05:53
68,1,Lewis,1:15.584,00:05:51
68,2,Valtteri,+0.059,00:05:51
68,3,Max,+0.708,00:05:51
68,4,Sergio,+0.984,00:05:51
68,5,Lance,+1.005,00:05:51
68,6,Lando,+1.654,00:05:51
68,7,Charles,+1.713,00:05:51
68,8,Alexander,+1.727,00:05:51
68,9,Carlos,+1.882,00:05:51
68,10,Pierre,+2.070,00:05:51
68,11,Sebastian,- -,00:05:51
68,12,Daniil,- -,00:05:51
68,13,Daniel,- -,00:05:51
68,14,Kimi,- -,00:05:51
68,15,Esteban,- -,00:05:51
68,16,Kevin,- -,00:05:51
68,17,Romain,- -,00:05:51
68,18,George,- -,00:05:51
68,19,Nicholas,- -,00:05:51
68,20,Antonio,- -,00:05:51
69,1,Lewis,1:15.584,00:05:48
69,2,Valtteri,+0.059,00:05:48
69,3,Max,+0.708,00:05:48
69,4,Sergio,+0.984,00:05:48
69,5,Lance,+1.005,00:05:48
69,6,Lando,+1.654,00:05:48
69,7,Charles,+1.713,00:05:48
69,8,Alexander,+1.727,00:05:48
69,9,Carlos,+1.882,00:05:48
69,10,Pierre,+2.070,00:05:48
69,11,Sebastian,- -,00:05:48
69,12,Daniil,- -,00:05:48
69,13,Daniel,- -,00:05:48
69,14,Kimi,- -,00:05:48
69,15,Esteban,- -,00:05:48
69,16,Kevin,- -,00:05:48
69,17,Romain,- -,00:05:48
69,18,George,- -,00:05:48
69,19,Nicholas,- -,00:05:48
69,20,Antonio,- -,00:05:48
70,1,Lewis,1:15.584,00:05:46
70,2,Valtteri,+0.059,00:05:46
70,3,Max,+0.708,00:05:46
70,4,Sergio,+0.984,00:05:46
70,5,Lance,+1.005,00:05:46
70,6,Lando,+1.654,00:05:46
70,7,Charles,+1.713,00:05:46
70,8,Alexander,+1.727,00:05:46
70,9,Carlos,+1.882,00:05:46
70,10,Pierre,+2.070,00:05:46
70,11,Sebastian,- -,00:05:46
70,12,Daniil,- -,00:05:46
70,13,Daniel,- -,00:05:46
70,14,Kimi,- -,00:05:46
70,15,Esteban,- -,00:05:46
70,16,Kevin,- -,00:05:46
70,17,Romain,- -,00:05:46
70,18,George,- -,00:05:46
70,19,Nicholas,- -,00:05:46
70,20,Antonio,- -,00:05:46
71,1,Lewis,1:15.584,00:05:43
71,2,Valtteri,+0.059,00:05:43
71,3,Max,+0.708,00:05:43
71,4,Sergio,+0.984,00:05:43
71,5,Lance,+1.005,00:05:43
71,6,Lando,+1.654,00:05:43
71,7,Charles,+1.713,00:05:43
71,8,Alexander,+1.727,00:05:43
71,9,Carlos,+1.882,00:05:43
71,10,Pierre,+2.070,00:05:43
71,11,Sebastian,- -,00:05:43
71,12,Daniil,- -,00:05:43
71,13,Daniel,- -,00:05:43
71,14,Kimi,- -,00:05:43
71,15,Esteban,- -,00:05:43
71,16,Kevin,- -,00:05:43
71,17,Romain,- -,00:05:43
71,18,George,- -,00:05:43
71,19,Nicholas,- -,00:05:43
71,20,Antonio,- -,00:05:43
72,1,Lewis,1:15.584,00:05:41
72,2,Valtteri,+0.059,00:05:41
72,3,Max,+0.708,00:05:41
72,4,Sergio,+0.984,00:05:41
72,5,Lance,+1.005,00:05:41
72,6,Lando,+1.654,00:05:41
72,7,Charles,+1.713,00:05:41
72,8,Alexander,+1.727,00:05:41
72,9,Carlos,+1.882,00:05:41
72,10,Pierre,+2.070,00:05:41
72,11,Sebastian,- -,00:05:41
72,12,Daniil,- -,00:05:41
72,13,Daniel,- -,00:05:41
72,14,Kimi,- -,00:05:41
72,15,Esteban,- -,00:05:41
72,16,Kevin,- -,00:05:41
72,17,Romain,- -,00:05:41
72,18,George,- -,00:05:41
72,19,Nicholas,- -,00:05:41
72,20,Antonio,- -,00:05:41
73,1,Lewis,1:15.584,00:05:39
73,2,Valtteri,+0.059,00:05:39
73,3,Max,+0.708,00:05:39
73,4,Sergio,+0.984,00:05:39
73,5,Lance,+1.005,00:05:39
73,6,Lando,+1.654,00:05:39
73,7,Charles,+1.713,00:05:39
73,8,Alexander,+1.727,00:05:39
73,9,Carlos,+1.882,00:05:39
73,10,Pierre,+2.070,00:05:39
73,11,Sebastian,- -,00:05:39
73,12,Daniil,- -,00:05:39
73,13,Daniel,- -,00:05:39
73,14,Kimi,- -,00:05:39
73,15,Esteban,- -,00:05:39
73,16,Kevin,- -,00:05:39
73,17,Romain,- -,00:05:39
73,18,George,- -,00:05:39
73,19,Nicholas,- -,00:05:39
73,20,Antonio,- -,00:05:39
74,1,Lewis,1:15.584,00:05:36
74,2,Valtteri,+0.059,00:05:36
74,3,Max,+0.708,00:05:36
74,4,Sergio,+0.984,00:05:36
74,5,Lance,+1.005,00:05:36
74,6,Lando,+1.654,00:05:36
74,7,Charles,+1.713,00:05:36
74,8,Alexander,+1.727,00:05:36
74,9,Carlos,+1.882,00:05:36
74,10,Pierre,+2.070,00:05:36
74,11,Sebastian,- -,00:05:36
74,12,Daniil,- -,00:05:36
74,13,Daniel,- -,00:05:36
74,14,Kimi,- -,00:05:36
74,15,Esteban,- -,00:05:36
74,16,Kevin,- -,00:05:36
74,17,Romain,- -,00:05:36
74,18,George,- -,00:05:36
74,19,Nicholas,- -,00:05:36
74,20,Antonio,- -,00:05:36
75,1,Lewis,1:15.584,00:05:34
75,2,Valtteri,+0.059,00:05:34
75,3,Max,+0.708,00:05:34
75,4,Sergio,+0.984,00:05:34
75,5,Lance,+1.005,00:05:34
75,6,Lando,+1.654,00:05:34
75,7,Charles,+1.713,00:05:34
75,8,Alexander,+1.727,00:05:34
75,9,Carlos,+1.882,00:05:34
75,10,Pierre,+2.070,00:05:34
75,11,Sebastian,- -,00:05:34
75,12,Daniil,- -,00:05:34
75,13,Daniel,- -,00:05:34
75,14,Kimi,- -,00:05:34
75,15,Esteban,- -,00:05:34
75,16,Kevin,- -,00:05:34
75,17,Romain,- -,00:05:34
75,18,George,- -,00:05:34
75,19,Nicholas,- -,00:05:34
75,20,Antonio,- -,00:05:34
76,1,Lewis,1:15.584,00:05:32
76,2,Valtteri,+0.059,00:05:32
76,3,Max,+0.708,00:05:32
76,4,Sergio,+0.984,00:05:32
76,5,Lance,+1.005,00:05:32
76,6,Lando,+1.654,00:05:32
76,7,Charles,+1.713,00:05:32
76,8,Alexander,+1.727,00:05:32
76,9,Carlos,+1.882,00:05:32
76,10,Pierre,+2.070,00:05:32
76,11,Sebastian,- -,00:05:32
76,12,Daniil,- -,00:05:32
76,13,Daniel,- -,00:05:32
76,14,Kimi,- -,00:05:32
76,15,Esteban,- -,00:05:32
76,16,Kevin,- -,00:05:32
76,17,Romain,- -,00:05:32
76,18,George,- -,00:05:32
76,19,Nicholas,- -,00:05:32
76,20,Antonio,- -,00:05:32
77,1,Lewis,1:15.584,00:05:30
77,2,Valtteri,+0.059,00:05:30
77,3,Max,+0.708,00:05:30
77,4,Sergio,+0.984,00:05:30
77,5,Lance,+1.005,00:05:30
77,6,Lando,+1.654,00:05:30
77,7,Charles,+1.713,00:05:30
77,8,Alexander,+1.727,00:05:30
77,9,Carlos,+1.882,00:05:30
77,10,Pierre,+2.070,00:05:30
77,11,Sebastian,- -,00:05:30
77,12,Daniil,- -,00:05:30
77,13,Daniel,- -,00:05:30
77,14,Kimi,- -,00:05:30
77,15,Esteban,- -,00:05:30
77,16,Kevin,- -,00:05:30
77,17,Romain,- -,00:05:30
77,18,George,- -,00:05:30
77,19,Nicholas,- -,00:05:30
77,20,Antonio,- -,00:05:30
78,1,Lewis,1:15.584,00:05:27
78,2,Valtteri,+0.059,00:05:27
78,3,Max,+0.708,00:05:27
78,4,Sergio,+0.984,00:05:27
78,5,Lance,+1.005,00:05:27
78,6,Lando,+1.654,00:05:27
78,7,Charles,+1.713,00:05:27
78,8,Alexander,+1.727,00:05:27
78,9,Carlos,+1.882,00:05:27
78,10,Pierre,+2.070,00:05:27
78,11,Sebastian,- -,00:05:27
78,12,Daniil,- -,00:05:27
78,13,Daniel,- -,00:05:27
78,14,Kimi,- -,00:05:27
78,15,Esteban,- -,00:05:27
78,16,Kevin,- -,00:05:27
78,17,Romain,- -,00:05:27
78,18,George,- -,00:05:27
78,19,Nicholas,- -,00:05:27
78,20,Antonio,- -,00:05:27
79,1,Lewis,1:15.584,00:05:25
79,2,Valtteri,+0.059,00:05:25
79,3,Max,+0.708,00:05:25
79,4,Sergio,+0.984,00:05:25
79,5,Lance,+1.005,00:05:25
79,6,Lando,+1.654,00:05:25
79,7,Charles,+1.713,00:05:25
79,8,Alexander,+1.727,00:05:25
79,9,Carlos,+1.882,00:05:25
79,10,Pierre,+2.070,00:05:25
