index,pos,driver,gap,lap no
996,3,Charles,+6.952,43
996,4,Lewis,+11.110,43
996,5,Nico,+23.553,43
996,6,Lance,+25.267,43
996,7,Alexander,+35.081,43
996,8,Esteban,+50.744,43
996,9,Lando,+51.407,43
996,10,Daniil,+57.814,43
996,11,Pierre,+61.092,43
996,12,Sebastian,+61.997,43
996,13,Carlos,+63.453,43
996,14,Daniel,+74.239,43
996,15,Kimi,+80.270,43
996,16,Nicholas,+83.037,43
996,17,Antonio,1 L,43
996,18,Romain,1 L,43
996,19,George,1 L,43
996,20,Kevin,1 L,43
997,1,Max,LEADER,43
997,2,Valtteri,+4.479,43
997,3,Charles,+7.126,43
997,4,Lewis,+11.110,43
997,5,Nico,+23.553,43
997,6,Lance,+25.267,43
997,7,Alexander,+35.012,43
997,8,Esteban,+50.744,43
997,9,Lando,+51.444,43
997,10,Daniil,+57.813,43
997,11,Pierre,+61.062,43
997,12,Sebastian,+61.752,43
997,13,Carlos,+63.427,43
997,14,Daniel,+74.239,43
997,15,Kimi,+80.385,43
997,16,Nicholas,+83.113,43
997,17,Antonio,1 L,43
997,18,Romain,1 L,43
997,19,George,1 L,43
997,20,Kevin,1 L,43
998,1,Max,LEADER,43
998,2,Valtteri,+4.511,43
998,3,Charles,+7.126,43
998,4,Lewis,+10.970,43
998,5,Nico,+23.692,43
998,6,Lance,+25.267,43
998,7,Alexander,+35.012,43
998,8,Esteban,+50.744,43
998,9,Lando,+51.444,43
998,10,Daniil,+57.813,43
998,11,Pierre,+61.062,43
998,12,Sebastian,+61.752,43
998,13,Carlos,+63.390,43
998,14,Daniel,+74.399,43
998,15,Kimi,+80.461,43
998,16,Nicholas,+83.220,43
998,17,Antonio,1 L,43
998,18,Romain,1 L,43
998,19,George,1 L,43
998,20,Kevin,1 L,43
999,1,Max,LEADER,43
999,2,Valtteri,+4.511,43
999,3,Charles,+7.284,43
999,4,Lewis,+10.970,43
999,5,Nico,+23.750,43
999,6,Lance,+25.470,43
999,7,Alexander,+34.987,43
999,8,Esteban,+50.728,43
999,9,Lando,+51.444,43
999,10,Daniil,+57.862,43
999,11,Pierre,+61.140,43
999,12,Sebastian,+61.751,43
999,13,Carlos,+63.390,43
999,14,Daniel,+74.399,43
999,15,Kimi,+80.492,43
999,16,Nicholas,+83.220,43
999,17,Antonio,1 L,43
999,18,Romain,1 L,43
999,19,George,1 L,43
999,20,Kevin,1 L,43
1000,1,Max,LEADER,43
1000,2,Valtteri,+4.554,43
1000,3,Charles,+7.284,43
1000,4,Lewis,+10.721,43
1000,5,Nico,+23.750,43
1000,6,Lance,+25.523,43
1000,7,Alexander,+34.963,43
1000,8,Esteban,+50.728,43
1000,9,Lando,+51.750,43
1000,10,Daniil,+57.904,43
1000,11,Pierre,+61.140,43
1000,12,Sebastian,+61.751,43
1000,13,Carlos,+63.293,43
1000,14,Daniel,+74.661,43
1000,15,Kimi,+80.492,43
1000,16,Nicholas,+83.273,43
1000,17,Antonio,1 L,43
1000,18,Romain,1 L,43
1000,19,George,1 L,43
1000,20,Kevin,1 L,43
1001,1,Max,LEADER,43
1001,2,Valtteri,+4.554,43
1001,3,Charles,+7.284,43
1001,4,Lewis,+10.721,43
1001,5,Nico,+23.750,43
1001,6,Lance,+25.523,43
1001,7,Alexander,+34.963,43
1001,8,Esteban,+50.791,43
1001,9,Lando,+51.794,43
1001,10,Daniil,+57.904,43
1001,11,Pierre,+61.263,43
1001,12,Sebastian,+62.173,43
1001,13,Carlos,+63.293,43
1001,14,Daniel,+74.713,43
1001,15,Kimi,+80.729,43
1001,16,Nicholas,+83.279,43
1001,17,Antonio,1 L,43
1001,18,Romain,1 L,43
1001,19,George,1 L,43
1001,20,Kevin,1 L,43
1002,1,Max,LEADER,43
1002,2,Valtteri,+4.527,43
1002,3,Charles,+7.280,43
1002,4,Lewis,+10.721,43
1002,5,Nico,+23.708,43
1002,6,Lance,+25.466,43
1002,7,Alexander,+34.963,43
1002,8,Esteban,+50.791,43
1002,9,Lando,+51.794,43
1002,10,Daniil,+57.904,43
1002,11,Pierre,+61.263,43
1002,12,Sebastian,+62.149,43
1002,13,Carlos,+63.482,43
1002,14,Daniel,+74.719,43
1002,15,Kimi,+80.729,43
1002,16,Nicholas,+83.481,43
1002,17,Antonio,1 L,43
1002,18,Romain,1 L,43
1002,19,George,1 L,43
1002,20,Kevin,1 L,43
1003,1,Max,LEADER,43
1003,2,Valtteri,+4.527,43
1003,3,Charles,+7.205,43
1003,4,Lewis,+10.700,43
1003,5,Nico,+23.708,43
1003,6,Lance,+25.438,43
1003,7,Alexander,+35.012,43
1003,8,Esteban,+50.845,43
1003,9,Lando,+51.794,43
1003,10,Daniil,+57.910,43
1003,11,Pierre,+61.263,43
1003,12,Sebastian,+62.149,43
1003,13,Carlos,+63.482,43
1003,14,Daniel,+74.676,43
1003,15,Kimi,+81.064,43
1003,16,Nicholas,+83.481,43
1003,17,Antonio,1 L,43
1003,18,Romain,1 L,43
1003,19,George,1 L,43
1003,20,Kevin,1 L,43
1004,1,Max,LEADER,43
1004,2,Valtteri,+4.532,43
1004,3,Charles,+7.205,43
1004,4,Lewis,+10.700,43
1004,5,Nico,+23.823,43
1004,6,Lance,+25.438,43
1004,7,Alexander,+35.012,43
1004,8,Esteban,+50.845,43
1004,9,Lando,+51.779,43
1004,10,Daniil,+57.903,43
1004,11,Pierre,+61.275,43
1004,12,Sebastian,+62.149,43
1004,13,Carlos,+63.482,43
1004,14,Daniel,+74.676,43
1004,15,Kimi,+81.131,43
1004,16,Nicholas,+83.682,43
1004,17,Antonio,1 L,43
1004,18,Romain,1 L,43
1004,19,George,1 L,43
1004,20,Kevin,1 L,43
1005,1,Max,LEADER,43
1005,2,Valtteri,+4.545,43
1005,3,Charles,+7.390,43
1005,4,Lewis,+10.619,43
1005,5,Nico,+23.823,43
1005,6,Lance,+25.546,43
1005,7,Alexander,+35.032,43
1005,8,Esteban,+50.827,43
1005,9,Lando,+51.681,43
1005,10,Daniil,+57.903,43
1005,11,Pierre,+61.275,43
1005,12,Sebastian,+62.275,43
1005,13,Carlos,+63.482,43
1005,14,Daniel,+74.638,43
1005,15,Kimi,+81.174,43
1005,16,Nicholas,+83.682,43
1005,17,Antonio,1 L,43
1005,18,Romain,1 L,43
1005,19,George,1 L,43
1005,20,Kevin,1 L,43
1006,1,Max,LEADER,43
1006,2,Valtteri,+4.505,43
1006,3,Charles,+7.397,43
1006,4,Lewis,+10.619,43
1006,5,Nico,+23.823,43
1006,6,Lance,+25.546,43
1006,7,Alexander,+35.032,43
1006,8,Esteban,+50.818,43
1006,9,Lando,+51.644,43
1006,10,Daniil,+57.927,43
1006,11,Pierre,+61.303,43
1006,12,Sebastian,+62.313,43
1006,13,Carlos,+63.645,43
1006,14,Daniel,+74.638,43
1006,15,Kimi,+81.156,43
1006,16,Nicholas,+83.709,43
1006,17,Antonio,1 L,43
1006,18,Romain,1 L,43
1006,19,George,1 L,43
1006,20,Kevin,1 L,43
1007,1,Max,LEADER,43
1007,2,Valtteri,+4.505,43
1007,3,Charles,+7.339,43
1007,4,Lewis,+10.597,43
1007,5,Nico,+24.005,43
1007,6,Lance,+25.546,43
1007,7,Alexander,+35.036,43
1007,8,Esteban,+50.818,43
1007,9,Lando,+51.644,43
1007,10,Daniil,+57.927,43
1007,11,Pierre,+61.303,43
1007,12,Sebastian,+62.313,43
1007,13,Carlos,+63.676,43
1007,14,Daniel,+74.767,43
1007,15,Kimi,+81.156,43
1007,16,Nicholas,+83.717,43
1007,17,Antonio,1 L,43
1007,18,Romain,1 L,43
1007,19,George,1 L,43
1007,20,Kevin,1 L,43
1008,1,Max,LEADER,43
1008,2,Valtteri,+4.443,43
1008,3,Charles,+7.339,43
1008,4,Lewis,+10.576,43
1008,5,Nico,+24.005,43
1008,6,Lance,+25.814,43
1008,7,Alexander,+35.036,43
1008,8,Esteban,+50.879,43
1008,9,Lando,+51.898,43
1008,10,Daniil,+57.874,43
1008,11,Pierre,+61.320,43
1008,12,Sebastian,+62.256,43
1008,13,Carlos,+63.676,43
1008,14,Daniel,+74.770,43
1008,15,Kimi,+81.242,43
1008,16,Nicholas,+83.668,43
1008,17,Antonio,1 L,43
1008,18,Romain,1 L,43
1008,19,George,1 L,43
1008,20,Kevin,1 L,43
1009,1,Max,LEADER,43
1009,2,Valtteri,+4.443,43
1009,3,Charles,+7.432,43
1009,4,Lewis,+10.511,43
1009,5,Nico,+24.052,43
1009,6,Lance,+25.814,43
1009,7,Alexander,+34.963,43
1009,8,Esteban,+50.879,43
1009,9,Lando,+51.898,43
1009,10,Daniil,+57.845,43
1009,11,Pierre,+61.320,43
1009,12,Sebastian,+62.256,43
1009,13,Carlos,+63.662,43
1009,14,Daniel,+74.770,43
1009,15,Kimi,+81.242,43
1009,16,Nicholas,+83.733,43
1009,17,Antonio,1 L,43
1009,18,Romain,1 L,43
1009,19,George,1 L,43
1009,20,Kevin,1 L,43
1010,1,Max,LEADER,43
1010,2,Valtteri,+4.514,43
1010,3,Charles,+7.432,43
1010,4,Lewis,+10.376,43
1010,5,Nico,+24.052,43
1010,6,Lance,+25.869,43
1010,7,Alexander,+34.963,43
1010,8,Esteban,+50.997,43
1010,9,Lando,+51.898,43
1010,10,Daniil,+57.845,43
1010,11,Pierre,+61.345,43
1010,12,Sebastian,+62.124,43
1010,13,Carlos,+63.662,43
1010,14,Daniel,+74.770,43
1010,15,Kimi,+81.545,43
1010,16,Nicholas,+83.733,43
1010,17,Antonio,1 L,43
1010,18,Romain,1 L,43
1010,19,George,1 L,43
1010,20,Kevin,1 L,43
1011,1,Max,LEADER,43
1011,2,Valtteri,+4.528,43
1011,3,Charles,+7.716,43
1011,4,Lewis,+10.376,43
1011,5,Nico,+24.033,43
1011,6,Lance,+25.869,43
1011,7,Alexander,+34.963,43
1011,8,Esteban,+50.997,43
1011,9,Lando,+52.071,43
1011,10,Daniil,+57.920,43
1011,11,Pierre,+61.309,43
1011,12,Sebastian,+61.989,43
1011,13,Carlos,+63.553,43
1011,14,Daniel,+74.691,43
1011,15,Kimi,+81.563,43
1011,16,Nicholas,+83.882,43
1011,17,Antonio,1 L,43
1011,18,Romain,1 L,43
1011,19,George,1 L,43
1011,20,Kevin,1 L,43
1012,1,Max,LEADER,43
1012,2,Valtteri,+4.526,43
1012,3,Charles,+7.748,43
1012,4,Lewis,+10.296,43
1012,5,Nico,+24.033,43
1012,6,Lance,+25.841,43
1012,7,Alexander,+34.945,43
1012,8,Esteban,+51.065,43
1012,9,Lando,+52.071,43
1012,10,Daniil,+57.920,43
1012,11,Pierre,+61.309,43
1012,12,Sebastian,+61.989,43
1012,13,Carlos,+63.537,43
1012,14,Daniel,+74.773,43
1012,15,Kimi,+81.563,43
1012,16,Nicholas,+83.905,43
1012,17,Antonio,1 L,43
1012,18,Romain,1 L,43
1012,19,George,1 L,43
1012,20,Kevin,1 L,43
1013,1,Max,LEADER,43
1013,2,Valtteri,+4.480,43
1013,3,Charles,+7.735,43
1013,4,Lewis,+10.281,43
1013,5,Nico,+24.043,43
1013,6,Lance,+25.841,43
1013,7,Alexander,+34.945,43
1013,8,Esteban,+51.065,43
1013,9,Lando,+52.073,43
1013,10,Daniil,+57.920,43
1013,11,Pierre,+61.400,43
1013,12,Sebastian,+62.093,43
1013,13,Carlos,+63.537,43
1013,14,Daniel,+74.773,43
1013,15,Kimi,+81.563,43
1013,16,Nicholas,+83.905,43
1013,17,Antonio,1 L,43
1013,18,Romain,1 L,43
1013,19,George,1 L,43
1013,20,Kevin,1 L,43
1014,1,Max,LEADER,43
1014,2,Valtteri,+4.383,43
1014,3,Charles,+7.663,43
1014,4,Lewis,+10.281,43
1014,5,Nico,+24.043,43
1014,6,Lance,+26.013,43
1014,7,Alexander,+34.945,43
1014,8,Esteban,+51.058,43
1014,9,Lando,+52.073,43
1014,10,Daniil,+57.925,43
1014,11,Pierre,+61.400,43
1014,12,Sebastian,+62.093,43
1014,13,Carlos,+63.680,43
1014,14,Daniel,+74.798,43
1014,15,Kimi,+81.755,43
1014,16,Nicholas,+83.905,43
1014,17,Antonio,1 L,43
1014,18,Romain,1 L,43
1014,19,George,1 L,43
1014,20,Kevin,1 L,43
1015,1,Max,LEADER,43
1015,2,Valtteri,+4.383,43
1015,3,Charles,+7.663,43
1015,4,Lewis,+10.245,43
1015,5,Nico,+23.971,43
1015,6,Lance,+26.056,43
1015,7,Alexander,+34.959,43
1015,8,Esteban,+51.080,43
1015,9,Lando,+51.922,43
1015,10,Daniil,+57.925,43
1015,11,Pierre,+61.400,43
1015,12,Sebastian,+62.093,43
1015,13,Carlos,+63.680,43
1015,14,Daniel,+74.798,43
1015,15,Kimi,+81.755,43
1015,16,Nicholas,+83.905,43
1015,17,Antonio,1 L,43
1015,18,Romain,1 L,43
1015,19,George,1 L,43
1015,20,Kevin,1 L,43
1016,1,Max,LEADER,43
1016,2,Valtteri,+4.422,43
1016,3,Charles,+7.642,43
1016,4,Lewis,+10.174,43
1016,5,Nico,+23.971,43
1016,6,Lance,+26.020,43
1016,7,Alexander,+34.969,43
1016,8,Esteban,+51.080,43
1016,9,Lando,+51.874,43
1016,10,Daniil,+57.949,43
1016,11,Pierre,+61.466,43
1016,12,Sebastian,+62.295,43
1016,13,Carlos,+63.680,43
1016,14,Daniel,+74.848,43
1016,15,Kimi,+81.821,43
1016,16,Nicholas,+84.148,43
1016,17,Antonio,1 L,43
1016,18,Romain,1 L,43
1016,19,George,1 L,43
1016,20,Kevin,1 L,43
1017,1,Max,LEADER,43
1017,2,Valtteri,+4.415,43
1017,3,Charles,+7.642,43
1017,4,Lewis,+9.978,43
1017,5,Nico,+23.999,43
1017,6,Lance,+26.020,43
1017,7,Alexander,+34.969,43
1017,8,Esteban,+51.093,43
1017,9,Lando,+51.874,43
1017,10,Daniil,+57.949,43
1017,11,Pierre,+61.487,43
1017,12,Sebastian,+62.295,43
1017,13,Carlos,+63.765,43
1017,14,Daniel,+74.848,43
1017,15,Kimi,+81.821,43
1017,16,Nicholas,+84.197,43
1017,17,Antonio,1 L,43
1017,18,Romain,1 L,43
1017,19,George,1 L,43
1017,20,Kevin,1 L,43
1018,1,Max,LEADER,43
1018,2,Valtteri,+4.415,43
1018,3,Charles,+7.912,43
1018,4,Lewis,+9.978,43
1018,5,Nico,+23.999,43
1018,6,Lance,+26.104,43
1018,7,Alexander,+34.884,43
1018,8,Esteban,+51.093,43
1018,9,Lando,+52.114,43
1018,10,Daniil,+57.961,43
1018,11,Pierre,+61.487,43
1018,12,Sebastian,+62.316,43
1018,13,Carlos,+63.798,43
1018,14,Daniel,+74.810,43
1018,15,Kimi,+81.905,43
1018,16,Nicholas,+84.197,43
1018,17,Antonio,1 L,43
1018,18,Romain,1 L,43
1018,19,George,1 L,43
1018,20,Kevin,1 L,43
1019,1,Max,LEADER,44
1019,2,Valtteri,+4.415,44
1019,3,Charles,+7.903,44
1019,4,Lewis,+9.871,44
1019,5,Nico,+24.149,44
1019,6,Lance,+26.104,44
1019,7,Alexander,+34.867,44
1019,8,Esteban,+51.093,44
1019,9,Lando,+52.114,44
1019,10,Daniil,+57.961,44
1019,11,Pierre,+61.442,44
1019,12,Sebastian,+62.316,44
1019,13,Carlos,+63.798,44
1019,14,Daniel,+74.994,44
1019,15,Kimi,+82.002,44
1019,16,Nicholas,+84.237,44
1019,17,Antonio,1 L,44
1019,18,Romain,1 L,44
1019,19,George,1 L,44
1019,20,Kevin,1 L,44
1020,1,Max,LEADER,44
1020,2,Valtteri,+4.415,44
1020,3,Charles,+7.903,44
1020,4,Lewis,+9.846,44
1020,5,Nico,+24.186,44
1020,6,Lance,+26.268,44
1020,7,Alexander,+34.833,44
1020,8,Esteban,+51.131,44
1020,9,Lando,+52.252,44
1020,10,Daniil,+57.921,44
1020,11,Pierre,+61.438,44
1020,12,Sebastian,+61.999,44
1020,13,Carlos,+63.753,44
1020,14,Daniel,+74.994,44
1020,15,Kimi,+82.002,44
1020,16,Nicholas,+84.329,44
1020,17,Antonio,1 L,44
1020,18,Romain,1 L,44
1020,19,George,1 L,44
1020,20,Kevin,1 L,44
1021,1,Max,LEADER,44
1021,2,Valtteri,+4.771,44
1021,3,Charles,+7.903,44
1021,4,Lewis,+9.846,44
1021,5,Nico,+24.180,44
1021,6,Lance,+26.312,44
1021,7,Alexander,+34.833,44
1021,8,Esteban,+51.131,44
1021,9,Lando,+52.252,44
1021,10,Daniil,+57.921,44
1021,11,Pierre,+61.438,44
1021,12,Sebastian,+61.999,44
1021,13,Carlos,+63.739,44
1021,14,Daniel,+74.994,44
1021,15,Kimi,+82.072,44
1021,16,Nicholas,+84.329,44
1021,17,Antonio,1 L,44
1021,18,Romain,1 L,44
1021,19,George,1 L,44
1021,20,Kevin,1 L,44
1022,1,Max,LEADER,44
1022,2,Valtteri,+4.823,44
1022,3,Charles,+8.067,44
1022,4,Lewis,+9.846,44
1022,5,Nico,+24.118,44
1022,6,Lance,+26.312,44
1022,7,Alexander,+34.725,44
1022,8,Esteban,+51.202,44
1022,9,Lando,+52.255,44
1022,10,Daniil,+57.921,44
1022,11,Pierre,+61.510,44
1022,12,Sebastian,+62.326,44
1022,13,Carlos,+63.739,44
1022,14,Daniel,+75.210,44
1022,15,Kimi,+82.072,44
1022,16,Nicholas,+84.437,44
1022,17,Antonio,1 L,44
1022,18,Romain,1 L,44
1022,19,George,1 L,44
1022,20,Kevin,1 L,44
1023,1,Max,LEADER,44
1023,2,Valtteri,+4.823,44
1023,3,Charles,+8.130,44
1023,4,Lewis,+9.807,44
1023,5,Nico,+24.076,44
1023,6,Lance,+26.249,44
1023,7,Alexander,+34.725,44
1023,8,Esteban,+51.202,44
1023,9,Lando,+52.255,44
1023,10,Daniil,+58.073,44
1023,11,Pierre,+61.510,44
1023,12,Sebastian,+62.326,44
1023,13,Carlos,+63.761,44
1023,14,Daniel,+75.210,44
1023,15,Kimi,+82.269,44
1023,16,Nicholas,+84.437,44
1023,17,Antonio,1 L,44
1023,18,Romain,1 L,44
1023,19,George,1 L,44
1023,20,Kevin,1 L,44
1024,1,Max,LEADER,44
1024,2,Valtteri,+4.869,44
1024,3,Charles,+8.130,44
1024,4,Lewis,+9.842,44
1024,5,Nico,+24.076,44
1024,6,Lance,+26.249,44
1024,7,Alexander,+34.688,44
1024,8,Esteban,+51.275,44
1024,9,Lando,+52.242,44
1024,10,Daniil,+58.073,44
1024,11,Pierre,+61.595,44
1024,12,Sebastian,+62.326,44
1024,13,Carlos,+63.761,44
1024,14,Daniel,+75.336,44
1024,15,Kimi,+82.269,44
1024,16,Nicholas,+84.689,44
1024,17,Antonio,1 L,44
1024,18,Romain,1 L,44
1024,19,George,1 L,44
1024,20,Kevin,1 L,44
1025,1,Max,LEADER,44
1025,2,Valtteri,+4.860,44
1025,3,Charles,+8.117,44
1025,4,Lewis,+9.842,44
1025,5,Nico,+24.076,44
1025,6,Lance,+26.174,44
1025,7,Alexander,+34.692,44
1025,8,Esteban,+51.275,44
1025,9,Lando,+52.242,44
1025,10,Daniil,+58.103,44
1025,11,Pierre,+61.595,44
1025,12,Sebastian,+62.575,44
1025,13,Carlos,+63.761,44
1025,14,Daniel,+75.336,44
1025,15,Kimi,+82.493,44
1025,16,Nicholas,+84.689,44
1025,17,Antonio,1 L,44
1025,18,Romain,1 L,44
1025,19,George,1 L,44
1025,20,Kevin,1 L,44
1026,1,Max,LEADER,44
1026,2,Valtteri,+4.860,44
1026,3,Charles,+8.117,44
1026,4,Lewis,+9.740,44
1026,5,Nico,+24.195,44
1026,6,Lance,+26.174,44
1026,7,Alexander,+34.693,44
1026,8,Esteban,+51.465,44
1026,9,Lando,+52.221,44
1026,10,Daniil,+58.103,44
1026,11,Pierre,+61.595,44
1026,12,Sebastian,+62.575,44
1026,13,Carlos,+64.042,44
1026,14,Daniel,+75.377,44
1026,15,Kimi,+82.493,44
1026,16,Nicholas,+84.746,44
1026,17,Antonio,1 L,44
1026,18,Romain,1 L,44
1026,19,George,1 L,44
1026,20,Kevin,1 L,44
1027,1,Max,LEADER,44
1027,2,Valtteri,+4.837,44
1027,3,Charles,+8.057,44
1027,4,Lewis,+9.740,44
1027,5,Nico,+24.195,44
1027,6,Lance,+26.363,44
1027,7,Alexander,+34.690,44
1027,8,Esteban,+51.500,44
1027,9,Lando,+52.221,44
1027,10,Daniil,+58.103,44
1027,11,Pierre,+61.613,44
1027,12,Sebastian,+62.575,44
1027,13,Carlos,+64.042,44
1027,14,Daniel,+75.420,44
1027,15,Kimi,+82.608,44
1027,16,Nicholas,+84.746,44
1027,17,Antonio,1 L,44
1027,18,Romain,1 L,44
1027,19,George,1 L,44
1027,20,Kevin,1 L,44
1028,1,Max,LEADER,44
1028,2,Valtteri,+4.837,44
1028,3,Charles,+8.032,44
1028,4,Lewis,+9.721,44
1028,5,Nico,+24.195,44
1028,6,Lance,+26.360,44
1028,7,Alexander,+34.607,44
1028,8,Esteban,+51.477,44
1028,9,Lando,+52.091,44
1028,10,Daniil,+58.211,44
1028,11,Pierre,+61.613,44
1028,12,Sebastian,+62.572,44
1028,13,Carlos,+64.057,44
1028,14,Daniel,+75.420,44
1028,15,Kimi,+82.608,44
1028,16,Nicholas,+84.798,44
1028,17,Antonio,1 L,44
1028,18,Romain,1 L,44
1028,19,George,1 L,44
1028,20,Kevin,1 L,44
1029,1,Max,LEADER,44
1029,2,Valtteri,+4.852,44
1029,3,Charles,+8.032,44
1029,4,Lewis,+9.662,44
1029,5,Nico,+24.195,44
1029,6,Lance,+26.360,44
1029,7,Alexander,+34.607,44
1029,8,Esteban,+51.477,44
1029,9,Lando,+52.091,44
1029,10,Daniil,+58.302,44
1029,11,Pierre,+61.671,44
1029,12,Sebastian,+62.523,44
1029,13,Carlos,+64.057,44
1029,14,Daniel,+75.657,44
1029,15,Kimi,+82.610,44
1029,16,Nicholas,+84.798,44
1029,17,Antonio,1 L,44
1029,18,Romain,1 L,44
1029,19,George,1 L,44
1029,20,Kevin,1 L,44
1030,1,Max,LEADER,44
1030,2,Valtteri,+4.852,44
1030,3,Charles,+8.046,44
1030,4,Lewis,+9.662,44
1030,5,Nico,+24.489,44
1030,6,Lance,+26.360,44
1030,7,Alexander,+34.607,44
1030,8,Esteban,+51.478,44
1030,9,Lando,+52.169,44
1030,10,Daniil,+58.324,44
1030,11,Pierre,+61.671,44
1030,12,Sebastian,+62.523,44
1030,13,Carlos,+64.082,44
1030,14,Daniel,+75.657,44
1030,15,Kimi,+82.614,44
1030,16,Nicholas,+84.806,44
1030,17,Antonio,1 L,44
1030,18,Romain,1 L,44
1030,19,George,1 L,44
1030,20,Kevin,1 L,44
1031,1,Max,LEADER,44
1031,2,Valtteri,+4.958,44
1031,3,Charles,+8.046,44
1031,4,Lewis,+9.694,44
1031,5,Nico,+24.553,44
1031,6,Lance,+26.616,44
1031,7,Alexander,+34.561,44
1031,8,Esteban,+51.478,44
1031,9,Lando,+52.169,44
1031,10,Daniil,+58.289,44
1031,11,Pierre,+61.793,44
1031,12,Sebastian,+62.598,44
1031,13,Carlos,+64.082,44
1031,14,Daniel,+75.826,44
1031,15,Kimi,+82.614,44
1031,16,Nicholas,+84.852,44
1031,17,Antonio,1 L,44
1031,18,Romain,1 L,44
1031,19,George,1 L,44
1031,20,Kevin,1 L,44
1032,1,Max,LEADER,44
1032,2,Valtteri,+4.958,44
1032,3,Charles,+8.046,44
1032,4,Lewis,+9.694,44
1032,5,Nico,+24.553,44
1032,6,Lance,+26.687,44
1032,7,Alexander,+34.561,44
1032,8,Esteban,+51.533,44
1032,9,Lando,+52.300,44
1032,10,Daniil,+58.289,44
1032,11,Pierre,+61.814,44
1032,12,Sebastian,+62.599,44
1032,13,Carlos,+64.069,44
1032,14,Daniel,+75.826,44
1032,15,Kimi,+82.908,44
1032,16,Nicholas,+84.852,44
1032,17,Antonio,1 L,44
1032,18,Romain,1 L,44
1032,19,George,1 L,44
1032,20,Kevin,1 L,44
1033,1,Max,LEADER,44
1033,2,Valtteri,+5.034,44
1033,3,Charles,+8.231,44
1033,4,Lewis,+9.797,44
1033,5,Nico,+24.578,44
1033,6,Lance,+26.687,44
1033,7,Alexander,+34.561,44
1033,8,Esteban,+51.561,44
1033,9,Lando,+52.265,44
1033,10,Daniil,+58.276,44
1033,11,Pierre,+61.808,44
1033,12,Sebastian,+62.501,44
1033,13,Carlos,+64.059,44
1033,14,Daniel,+75.826,44
1033,15,Kimi,+82.908,44
1033,16,Nicholas,+85.149,44
1033,17,Antonio,1 L,44
1033,18,Romain,1 L,44
1033,19,George,1 L,44
1033,20,Kevin,1 L,44
1034,1,Max,LEADER,44
1034,2,Valtteri,+5.034,44
1034,3,Charles,+8.271,44
1034,4,Lewis,+9.797,44
1034,5,Nico,+24.578,44
1034,6,Lance,+26.728,44
1034,7,Alexander,+34.586,44
1034,8,Esteban,+51.573,44
1034,9,Lando,+52.170,44
1034,10,Daniil,+58.276,44
1034,11,Pierre,+61.808,44
1034,12,Sebastian,+62.501,44
1034,13,Carlos,+63.996,44
1034,14,Daniel,+75.916,44
1034,15,Kimi,+82.908,44
1034,16,Nicholas,+85.149,44
1034,17,Antonio,1 L,44
1034,18,Romain,1 L,44
1034,19,George,1 L,44
1034,20,Kevin,1 L,44
1035,1,Max,LEADER,44
1035,2,Valtteri,+4.995,44
1035,3,Charles,+8.271,44
1035,4,Lewis,+9.826,44
1035,5,Nico,+24.573,44
1035,6,Lance,+26.728,44
1035,7,Alexander,+34.586,44
1035,8,Esteban,+51.563,44
1035,9,Lando,+52.053,44
1035,10,Daniil,+58.295,44
1035,11,Pierre,+61.866,44
1035,12,Sebastian,+62.625,44
1035,13,Carlos,+63.996,44
1035,14,Daniel,+75.916,44
1035,15,Kimi,+83.164,44
1035,16,Nicholas,+85.149,44
1035,17,Antonio,1 L,44
1035,18,Romain,1 L,44
1035,19,George,1 L,44
1035,20,Kevin,1 L,44
1036,1,Max,LEADER,44
1036,2,Valtteri,+4.968,44
1036,3,Charles,+8.159,44
1036,4,Lewis,+9.826,44
1036,5,Nico,+24.660,44
1036,6,Lance,+26.651,44
1036,7,Alexander,+34.629,44
1036,8,Esteban,+51.560,44
1036,9,Lando,+52.053,44
1036,10,Daniil,+58.305,44
1036,11,Pierre,+61.866,44
1036,12,Sebastian,+62.625,44
1036,13,Carlos,+64.054,44
1036,14,Daniel,+75.999,44
1036,15,Kimi,+83.164,44
1036,16,Nicholas,+85.406,44
1036,17,Antonio,1 L,44
1036,18,Romain,1 L,44
1036,19,George,1 L,44
1036,20,Kevin,1 L,44
1037,1,Max,LEADER,44
1037,2,Valtteri,+4.968,44
1037,3,Charles,+8.107,44
1037,4,Lewis,+9.760,44
1037,5,Nico,+24.660,44
1037,6,Lance,+26.661,44
1037,7,Alexander,+34.629,44
1037,8,Esteban,+51.560,44
1037,9,Lando,+52.012,44
1037,10,Daniil,+58.311,44
1037,11,Pierre,+61.917,44
1037,12,Sebastian,+62.931,44
1037,13,Carlos,+64.054,44
1037,14,Daniel,+75.999,44
1037,15,Kimi,+83.317,44
1037,16,Nicholas,+85.406,44
1037,17,Antonio,1 L,44
1037,18,Romain,1 L,44
1037,19,George,1 L,44
1037,20,Kevin,1 L,44
1038,1,Max,LEADER,44
1038,2,Valtteri,+5.006,44
1038,3,Charles,+8.107,44
1038,4,Lewis,+9.708,44
1038,5,Nico,+24.893,44
1038,6,Lance,+26.661,44
1038,7,Alexander,+34.657,44
1038,8,Esteban,+51.560,44
1038,9,Lando,+52.012,44
1038,10,Daniil,+58.280,44
1038,11,Pierre,+61.920,44
1038,12,Sebastian,+62.925,44
1038,13,Carlos,+64.226,44
1038,14,Daniel,+76.177,44
1038,15,Kimi,+83.317,44
1038,16,Nicholas,+85.462,44
