index,pos,driver,gap,lap no
1140,3,Valtteri,+8.802,38
1140,4,Lance,+57.644,38
1140,5,Sergio,+59.705,38
1140,6,Carlos,+61.147,38
1140,7,Alexander,+64.504,38
1140,8,Pierre,+65.525,38
1140,9,Lando,+67.133,38
1140,10,Daniil,+71.009,38
1140,11,Sebastian,+73.754,38
1140,12,Daniel,1 L,38
1140,13,Kimi,1 L,38
1140,14,Antonio,1 L,38
1140,15,Kevin,1 L,38
1140,16,Esteban,1 L,38
1140,17,George,1 L,38
1140,18,Romain,1 L,38
1140,19,Nicholas,1 L,38
1140,20,Charles,1 L,38
1141,1,Lewis,LEADER,38
1141,2,Max,+6.877,38
1141,3,Valtteri,+8.802,38
1141,4,Lance,+57.720,38
1141,5,Sergio,+59.740,38
1141,6,Carlos,+61.111,38
1141,7,Alexander,+64.535,38
1141,8,Pierre,+65.515,38
1141,9,Lando,+67.126,38
1141,10,Daniil,+70.991,38
1141,11,Sebastian,+73.754,38
1141,12,Daniel,1 L,38
1141,13,Kimi,1 L,38
1141,14,Antonio,1 L,38
1141,15,Kevin,1 L,38
1141,16,Esteban,1 L,38
1141,17,George,1 L,38
1141,18,Romain,1 L,38
1141,19,Nicholas,1 L,38
1141,20,Charles,1 L,38
1142,1,Lewis,LEADER,38
1142,2,Max,+7.026,38
1142,3,Valtteri,+8.802,38
1142,4,Lance,+57.789,38
1142,5,Sergio,+59.828,38
1142,6,Carlos,+61.099,38
1142,7,Alexander,+64.589,38
1142,8,Pierre,+65.486,38
1142,9,Lando,+67.128,38
1142,10,Daniil,+70.977,38
1142,11,Sebastian,+73.707,38
1142,12,Daniel,1 L,38
1142,13,Kimi,1 L,38
1142,14,Antonio,1 L,38
1142,15,Kevin,1 L,38
1142,16,Esteban,1 L,38
1142,17,George,1 L,38
1142,18,Romain,1 L,38
1142,19,Nicholas,1 L,38
1142,20,Charles,1 L,38
1143,1,Lewis,LEADER,38
1143,2,Max,+7.026,38
1143,3,Valtteri,+8.978,38
1143,4,Lance,+57.874,38
1143,5,Sergio,+59.828,38
1143,6,Carlos,+61.081,38
1143,7,Alexander,+64.688,38
1143,8,Pierre,+65.496,38
1143,9,Lando,+67.113,38
1143,10,Daniil,+70.990,38
1143,11,Sebastian,+73.695,38
1143,12,Daniel,1 L,38
1143,13,Kimi,1 L,38
1143,14,Antonio,1 L,38
1143,15,Kevin,1 L,38
1143,16,Esteban,1 L,38
1143,17,George,1 L,38
1143,18,Romain,1 L,38
1143,19,Nicholas,1 L,38
1143,20,Charles,1 L,38
1144,1,Lewis,LEADER,38
1144,2,Max,+7.260,38
1144,3,Valtteri,+9.176,38
1144,4,Lance,+58.038,38
1144,5,Sergio,+59.846,38
1144,6,Carlos,+61.225,38
1144,7,Alexander,+64.739,38
1144,8,Pierre,+65.504,38
1144,9,Lando,+67.112,38
1144,10,Daniil,+71.016,38
1144,11,Sebastian,+73.718,38
1144,12,Daniel,1 L,38
1144,13,Kimi,1 L,38
1144,14,Antonio,1 L,38
1144,15,Kevin,1 L,38
1144,16,Esteban,1 L,38
1144,17,George,1 L,38
1144,18,Romain,1 L,38
1144,19,Nicholas,1 L,38
1144,20,Charles,1 L,38
1145,1,Lewis,LEADER,38
1145,2,Max,+7.381,38
1145,3,Valtteri,+9.176,38
1145,4,Lance,+58.119,38
1145,5,Sergio,+59.948,38
1145,6,Carlos,+61.258,38
1145,7,Alexander,+64.744,38
1145,8,Pierre,+65.504,38
1145,9,Lando,+67.124,38
1145,10,Daniil,+71.072,38
1145,11,Sebastian,+73.761,38
1145,12,Daniel,1 L,38
1145,13,Kimi,1 L,38
1145,14,Antonio,1 L,38
1145,15,Kevin,1 L,38
1145,16,Esteban,1 L,38
1145,17,George,1 L,38
1145,18,Romain,1 L,38
1145,19,Nicholas,1 L,38
1145,20,Charles,1 L,38
1146,1,Lewis,LEADER,39
1146,2,Max,+7.381,39
1146,3,Valtteri,+9.362,39
1146,4,Lance,+58.139,39
1146,5,Sergio,+60.033,39
1146,6,Carlos,+61.336,39
1146,7,Alexander,+64.814,39
1146,8,Pierre,+65.685,39
1146,9,Lando,+67.235,39
1146,10,Daniil,+71.103,39
1146,11,Sebastian,+73.823,39
1146,12,Daniel,1 L,39
1146,13,Kimi,1 L,39
1146,14,Antonio,1 L,39
1146,15,Kevin,1 L,39
1146,16,Esteban,1 L,39
1146,17,George,1 L,39
1146,18,Romain,1 L,39
1146,19,Nicholas,1 L,39
1146,20,Charles,1 L,39
1147,1,Lewis,LEADER,39
1147,2,Max,+7.574,39
1147,3,Valtteri,+9.362,39
1147,4,Lance,+57.995,39
1147,5,Sergio,+60.042,39
1147,6,Carlos,+61.295,39
1147,7,Alexander,+64.862,39
1147,8,Pierre,+65.685,39
1147,9,Lando,+67.307,39
1147,10,Daniil,+71.133,39
1147,11,Sebastian,+73.849,39
1147,12,Daniel,1 L,39
1147,13,Kimi,1 L,39
1147,14,Antonio,1 L,39
1147,15,Kevin,1 L,39
1147,16,Esteban,1 L,39
1147,17,George,1 L,39
1147,18,Romain,1 L,39
1147,19,Nicholas,1 L,39
1147,20,Charles,1 L,39
1148,1,Lewis,LEADER,39
1148,2,Max,+7.611,39
1148,3,Valtteri,+9.797,39
1148,4,Lance,+57.995,39
1148,5,Sergio,+59.938,39
1148,6,Carlos,+61.281,39
1148,7,Alexander,+64.868,39
1148,8,Pierre,+65.697,39
1148,9,Lando,+67.309,39
1148,10,Daniil,+71.216,39
1148,11,Sebastian,+73.884,39
1148,12,Daniel,1 L,39
1148,13,Kimi,1 L,39
1148,14,Antonio,1 L,39
1148,15,Kevin,1 L,39
1148,16,Esteban,1 L,39
1148,17,George,1 L,39
1148,18,Romain,1 L,39
1148,19,Nicholas,1 L,39
1148,20,Charles,1 L,39
1149,1,Lewis,LEADER,39
1149,2,Max,+7.662,39
1149,3,Valtteri,+9.742,39
1149,4,Lance,+58.148,39
1149,5,Sergio,+60.103,39
1149,6,Carlos,+61.321,39
1149,7,Alexander,+64.738,39
1149,8,Pierre,+65.732,39
1149,9,Lando,+67.288,39
1149,10,Daniil,+71.145,39
1149,11,Sebastian,+73.956,39
1149,12,Daniel,1 L,39
1149,13,Kimi,1 L,39
1149,14,Antonio,1 L,39
1149,15,Kevin,1 L,39
1149,16,Esteban,1 L,39
1149,17,George,1 L,39
1149,18,Romain,1 L,39
1149,19,Nicholas,1 L,39
1149,20,Charles,1 L,39
1150,1,Lewis,LEADER,39
1150,2,Max,+7.727,39
1150,3,Valtteri,+9.538,39
1150,4,Lance,+58.308,39
1150,5,Sergio,+60.103,39
1150,6,Carlos,+61.321,39
1150,7,Alexander,+64.881,39
1150,8,Pierre,+65.732,39
1150,9,Lando,+67.246,39
1150,10,Daniil,+71.125,39
1150,11,Sebastian,+74.041,39
1150,12,Daniel,1 L,39
1150,13,Kimi,1 L,39
1150,14,Antonio,1 L,39
1150,15,Kevin,1 L,39
1150,16,Esteban,1 L,39
1150,17,George,1 L,39
1150,18,Romain,1 L,39
1150,19,Nicholas,1 L,39
1150,20,Charles,1 L,39
1151,1,Lewis,LEADER,39
1151,2,Max,+7.839,39
1151,3,Valtteri,+9.287,39
1151,4,Lance,+58.386,39
1151,5,Sergio,+60.201,39
1151,6,Carlos,+61.520,39
1151,7,Alexander,+64.881,39
1151,8,Pierre,+65.812,39
1151,9,Lando,+67.289,39
1151,10,Daniil,+71.160,39
1151,11,Sebastian,+74.030,39
1151,12,Daniel,1 L,39
1151,13,Kimi,1 L,39
1151,14,Antonio,1 L,39
1151,15,Kevin,1 L,39
1151,16,Esteban,1 L,39
1151,17,George,1 L,39
1151,18,Romain,1 L,39
1151,19,Nicholas,1 L,39
1151,20,Charles,1 L,39
1152,1,Lewis,LEADER,39
1152,2,Max,+7.839,39
1152,3,Valtteri,+9.162,39
1152,4,Lance,+58.386,39
1152,5,Sergio,+60.261,39
1152,6,Carlos,+61.555,39
1152,7,Alexander,+65.035,39
1152,8,Pierre,+65.956,39
1152,9,Lando,+67.289,39
1152,10,Daniil,+71.106,39
1152,11,Sebastian,+74.030,39
1152,12,Daniel,1 L,39
1152,13,Kimi,1 L,39
1152,14,Antonio,1 L,39
1152,15,Kevin,1 L,39
1152,16,Esteban,1 L,39
1152,17,George,1 L,39
1152,18,Romain,1 L,39
1152,19,Nicholas,1 L,39
1152,20,Charles,1 L,39
1153,1,Lewis,LEADER,39
1153,2,Max,+7.999,39
1153,3,Valtteri,+9.513,39
1153,4,Lance,+58.514,39
1153,5,Sergio,+60.492,39
1153,6,Carlos,+61.555,39
1153,7,Alexander,+65.035,39
1153,8,Pierre,+65.956,39
1153,9,Lando,+67.477,39
1153,10,Daniil,+71.106,39
1153,11,Sebastian,+74.030,39
1153,12,Daniel,1 L,39
1153,13,Kimi,1 L,39
1153,14,Antonio,1 L,39
1153,15,Kevin,1 L,39
1153,16,Esteban,1 L,39
1153,17,George,1 L,39
1153,18,Romain,1 L,39
1153,19,Nicholas,1 L,39
1153,20,Charles,1 L,39
1154,1,Lewis,LEADER,39
1154,2,Max,+8.100,39
1154,3,Valtteri,+9.567,39
1154,4,Lance,+58.812,39
1154,5,Sergio,+60.710,39
1154,6,Carlos,+61.701,39
1154,7,Alexander,+65.077,39
1154,8,Pierre,+65.952,39
1154,9,Lando,+67.479,39
1154,10,Daniil,+71.271,39
1154,11,Sebastian,+74.087,39
1154,12,Daniel,1 L,39
1154,13,Kimi,1 L,39
1154,14,Antonio,1 L,39
1154,15,Kevin,1 L,39
1154,16,Esteban,1 L,39
1154,17,George,1 L,39
1154,18,Romain,1 L,39
1154,19,Nicholas,1 L,39
1154,20,Charles,1 L,39
1155,1,Lewis,LEADER,39
1155,2,Max,+8.170,39
1155,3,Valtteri,+9.576,39
1155,4,Lance,+59.167,39
1155,5,Sergio,+60.837,39
1155,6,Carlos,+61.842,39
1155,7,Alexander,+65.269,39
1155,8,Pierre,+66.137,39
1155,9,Lando,+67.613,39
1155,10,Daniil,+71.296,39
1155,11,Sebastian,+74.088,39
1155,12,Daniel,1 L,39
1155,13,Kimi,1 L,39
1155,14,Antonio,1 L,39
1155,15,Kevin,1 L,39
1155,16,Esteban,1 L,39
1155,17,George,1 L,39
1155,18,Romain,1 L,39
1155,19,Nicholas,1 L,39
1155,20,Charles,1 L,39
1156,1,Lewis,LEADER,39
1156,2,Max,+8.252,39
1156,3,Valtteri,+9.578,39
1156,4,Lance,+59.167,39
1156,5,Sergio,+60.878,39
1156,6,Carlos,+61.823,39
1156,7,Alexander,+65.322,39
1156,8,Pierre,+66.198,39
1156,9,Lando,+67.658,39
1156,10,Daniil,+71.398,39
1156,11,Sebastian,+74.109,39
1156,12,Daniel,1 L,39
1156,13,Kimi,1 L,39
1156,14,Antonio,1 L,39
1156,15,Kevin,1 L,39
1156,16,Esteban,1 L,39
1156,17,George,1 L,39
1156,18,Romain,1 L,39
1156,19,Nicholas,1 L,39
1156,20,Charles,1 L,39
1157,1,Lewis,LEADER,39
1157,2,Max,+8.252,39
1157,3,Valtteri,+9.721,39
1157,4,Lance,+59.167,39
1157,5,Sergio,+60.878,39
1157,6,Carlos,+61.823,39
1157,7,Alexander,+65.361,39
1157,8,Pierre,+66.241,39
1157,9,Lando,+67.665,39
1157,10,Daniil,+71.451,39
1157,11,Sebastian,+74.256,39
1157,12,Daniel,1 L,39
1157,13,Kimi,1 L,39
1157,14,Antonio,1 L,39
1157,15,Kevin,1 L,39
1157,16,Esteban,1 L,39
1157,17,George,1 L,39
1157,18,Romain,1 L,39
1157,19,Nicholas,1 L,39
1157,20,Charles,1 L,39
1158,1,Lewis,LEADER,39
1158,2,Max,+8.242,39
1158,3,Valtteri,+9.721,39
1158,4,Lance,+59.424,39
1158,5,Sergio,+61.028,39
1158,6,Carlos,+61.823,39
1158,7,Alexander,+65.361,39
1158,8,Pierre,+66.206,39
1158,9,Lando,+67.640,39
1158,10,Daniil,+71.487,39
1158,11,Sebastian,+74.394,39
1158,12,Daniel,1 L,39
1158,13,Kimi,1 L,39
1158,14,Antonio,1 L,39
1158,15,Kevin,1 L,39
1158,16,Esteban,1 L,39
1158,17,George,1 L,39
1158,18,Romain,1 L,39
1158,19,Nicholas,1 L,39
1158,20,Charles,1 L,39
1159,1,Lewis,LEADER,39
1159,2,Max,+8.242,39
1159,3,Valtteri,+9.748,39
1159,4,Lance,+59.708,39
1159,5,Sergio,+61.028,39
1159,6,Carlos,+62.176,39
1159,7,Alexander,+65.361,39
1159,8,Pierre,+66.206,39
1159,9,Lando,+67.640,39
1159,10,Daniil,+71.512,39
1159,11,Sebastian,+74.537,39
1159,12,Daniel,1 L,39
1159,13,Kimi,1 L,39
1159,14,Antonio,1 L,39
1159,15,Kevin,1 L,39
1159,16,Esteban,1 L,39
1159,17,George,1 L,39
1159,18,Romain,1 L,39
1159,19,Nicholas,1 L,39
1159,20,Charles,1 L,39
1160,1,Lewis,LEADER,39
1160,2,Max,+8.295,39
1160,3,Valtteri,+9.874,39
1160,4,Lance,+59.708,39
1160,5,Sergio,+61.217,39
1160,6,Carlos,+62.591,39
1160,7,Alexander,+65.573,39
1160,8,Pierre,+66.374,39
1160,9,Lando,+67.640,39
1160,10,Daniil,+71.512,39
1160,11,Sebastian,+74.577,39
1160,12,Daniel,1 L,39
1160,13,Kimi,1 L,39
1160,14,Antonio,1 L,39
1160,15,Kevin,1 L,39
1160,16,Esteban,1 L,39
1160,17,George,1 L,39
1160,18,Romain,1 L,39
1160,19,Nicholas,1 L,39
1160,20,Charles,1 L,39
1161,1,Lewis,LEADER,39
1161,2,Max,+8.326,39
1161,3,Valtteri,+9.874,39
1161,4,Lance,+59.795,39
1161,5,Sergio,+61.422,39
1161,6,Carlos,+62.591,39
1161,7,Alexander,+65.573,39
1161,8,Pierre,+66.374,39
1161,9,Lando,+67.934,39
1161,10,Daniil,+71.512,39
1161,11,Sebastian,+74.577,39
1161,12,Daniel,1 L,39
1161,13,Kimi,1 L,39
1161,14,Antonio,1 L,39
1161,15,Kevin,1 L,39
1161,16,Esteban,1 L,39
1161,17,George,1 L,39
1161,18,Romain,1 L,39
1161,19,Nicholas,1 L,39
1161,20,Charles,1 L,39
1162,1,Lewis,LEADER,39
1162,2,Max,+8.326,39
1162,3,Valtteri,+9.951,39
1162,4,Lance,+59.795,39
1162,5,Sergio,+61.422,39
1162,6,Carlos,+62.689,39
1162,7,Alexander,+65.923,39
1162,8,Pierre,+66.744,39
1162,9,Lando,+68.192,39
1162,10,Daniil,+71.642,39
1162,11,Sebastian,+74.577,39
1162,12,Daniel,1 L,39
1162,13,Kimi,1 L,39
1162,14,Antonio,1 L,39
1162,15,Kevin,1 L,39
1162,16,Esteban,1 L,39
1162,17,George,1 L,39
1162,18,Romain,1 L,39
1162,19,Nicholas,1 L,39
1162,20,Charles,1 L,39
1163,1,Lewis,LEADER,39
1163,2,Max,+8.426,39
1163,3,Valtteri,+9.951,39
1163,4,Lance,+59.996,39
1163,5,Sergio,+61.422,39
1163,6,Carlos,+62.689,39
1163,7,Alexander,+65.995,39
1163,8,Pierre,+66.929,39
1163,9,Lando,+68.192,39
1163,10,Daniil,+71.642,39
1163,11,Sebastian,+74.524,39
1163,12,Daniel,1 L,39
1163,13,Kimi,1 L,39
1163,14,Antonio,1 L,39
1163,15,Kevin,1 L,39
1163,16,Esteban,1 L,39
1163,17,George,1 L,39
1163,18,Romain,1 L,39
1163,19,Nicholas,1 L,39
1163,20,Charles,1 L,39
1164,1,Lewis,LEADER,39
1164,2,Max,+8.508,39
1164,3,Valtteri,+10.055,39
1164,4,Lance,+60.017,39
1164,5,Sergio,+61.660,39
1164,6,Carlos,+63.040,39
1164,7,Alexander,+65.995,39
1164,8,Pierre,+66.929,39
1164,9,Lando,+68.294,39
1164,10,Daniil,+71.911,39
1164,11,Sebastian,+74.524,39
1164,12,Daniel,1 L,39
1164,13,Kimi,1 L,39
1164,14,Antonio,1 L,39
1164,15,Kevin,1 L,39
1164,16,Esteban,1 L,39
1164,17,George,1 L,39
1164,18,Romain,1 L,39
1164,19,Nicholas,1 L,39
1164,20,Charles,1 L,39
1165,1,Lewis,LEADER,39
1165,2,Max,+8.561,39
1165,3,Valtteri,+10.085,39
1165,4,Lance,+60.020,39
1165,5,Sergio,+61.665,39
1165,6,Carlos,+63.061,39
1165,7,Alexander,+66.265,39
1165,8,Pierre,+66.929,39
1165,9,Lando,+68.294,39
1165,10,Daniil,+71.993,39
1165,11,Sebastian,+74.833,39
1165,12,Daniel,1 L,39
1165,13,Kimi,1 L,39
1165,14,Antonio,1 L,39
1165,15,Kevin,1 L,39
1165,16,Esteban,1 L,39
1165,17,George,1 L,39
1165,18,Romain,1 L,39
1165,19,Nicholas,1 L,39
1165,20,Charles,1 L,39
1166,1,Lewis,LEADER,39
1166,2,Max,+8.591,39
1166,3,Valtteri,+10.105,39
1166,4,Lance,+60.020,39
1166,5,Sergio,+61.650,39
1166,6,Carlos,+63.026,39
1166,7,Alexander,+66.299,39
1166,8,Pierre,+67.235,39
1166,9,Lando,+68.660,39
1166,10,Daniil,+71.993,39
1166,11,Sebastian,+74.891,39
1166,12,Daniel,1 L,39
1166,13,Kimi,1 L,39
1166,14,Antonio,1 L,39
1166,15,Kevin,1 L,39
1166,16,Esteban,1 L,39
1166,17,George,1 L,39
1166,18,Romain,1 L,39
1166,19,Nicholas,1 L,39
1166,20,Charles,1 L,39
1167,1,Lewis,LEADER,39
1167,2,Max,+8.591,39
1167,3,Valtteri,+10.105,39
1167,4,Lance,+60.015,39
1167,5,Sergio,+61.621,39
1167,6,Carlos,+62.933,39
1167,7,Alexander,+66.290,39
1167,8,Pierre,+67.246,39
1167,9,Lando,+68.690,39
1167,10,Daniil,+72.207,39
1167,11,Sebastian,+74.891,39
1167,12,Daniel,1 L,39
1167,13,Kimi,1 L,39
1167,14,Antonio,1 L,39
1167,15,Kevin,1 L,39
1167,16,Esteban,1 L,39
1167,17,George,1 L,39
1167,18,Romain,1 L,39
1167,19,Nicholas,1 L,39
1167,20,Charles,1 L,39
1168,1,Lewis,LEADER,39
1168,2,Max,+8.591,39
1168,3,Valtteri,+10.105,39
1168,4,Lance,+60.025,39
1168,5,Sergio,+61.574,39
1168,6,Carlos,+62.838,39
1168,7,Alexander,+66.270,39
1168,8,Pierre,+67.172,39
1168,9,Lando,+68.664,39
1168,10,Daniil,+72.209,39
1168,11,Sebastian,+75.203,39
1168,12,Daniel,1 L,39
1168,13,Kimi,1 L,39
1168,14,Antonio,1 L,39
1168,15,Kevin,1 L,39
1168,16,Esteban,1 L,39
1168,17,George,1 L,39
1168,18,Romain,1 L,39
1168,19,Nicholas,1 L,39
1168,20,Charles,1 L,39
1169,1,Lewis,LEADER,39
1169,2,Max,+8.748,39
1169,3,Valtteri,+10.172,39
1169,4,Lance,+60.025,39
1169,5,Sergio,+61.570,39
1169,6,Carlos,+62.839,39
1169,7,Alexander,+66.270,39
1169,8,Pierre,+66.924,39
1169,9,Lando,+68.664,39
1169,10,Daniil,+72.180,39
1169,11,Sebastian,+75.229,39
1169,12,Daniel,1 L,39
1169,13,Kimi,1 L,39
1169,14,Antonio,1 L,39
1169,15,Kevin,1 L,39
1169,16,Esteban,1 L,39
1169,17,George,1 L,39
1169,18,Romain,1 L,39
1169,19,Nicholas,1 L,39
1169,20,Charles,1 L,39
1170,1,Lewis,LEADER,39
1170,2,Max,+8.834,39
1170,3,Valtteri,+10.339,39
1170,4,Lance,+60.196,39
1170,5,Sergio,+61.778,39
1170,6,Carlos,+62.839,39
1170,7,Alexander,+66.315,39
1170,8,Pierre,+66.628,39
1170,9,Lando,+68.485,39
1170,10,Daniil,+72.136,39
1170,11,Sebastian,+75.235,39
1170,12,Daniel,1 L,39
1170,13,Kimi,1 L,39
1170,14,Antonio,1 L,39
1170,15,Kevin,1 L,39
1170,16,Esteban,1 L,39
1170,17,George,1 L,39
1170,18,Romain,1 L,39
1170,19,Nicholas,1 L,39
1170,20,Charles,1 L,39
1171,1,Lewis,LEADER,39
1171,2,Max,+8.894,39
1171,3,Valtteri,+10.339,39
1171,4,Lance,+60.333,39
1171,5,Sergio,+62.005,39
1171,6,Carlos,+63.258,39
1171,7,Alexander,+66.315,39
1171,8,Pierre,+66.628,39
1171,9,Lando,+68.449,39
1171,10,Daniil,+72.104,39
1171,11,Sebastian,+75.223,39
1171,12,Daniel,1 L,39
1171,13,Kimi,1 L,39
1171,14,Antonio,1 L,39
1171,15,Kevin,1 L,39
1171,16,Esteban,1 L,39
1171,17,George,1 L,39
1171,18,Romain,1 L,39
1171,19,Nicholas,1 L,39
1171,20,Charles,1 L,39
1172,1,Lewis,LEADER,40
1172,2,Max,+8.894,40
1172,3,Valtteri,+10.457,40
1172,4,Lance,+60.406,40
1172,5,Sergio,+62.005,40
1172,6,Carlos,+63.385,40
1172,7,Alexander,+66.611,40
1172,8,Pierre,+67.220,40
1172,9,Lando,+68.449,40
1172,10,Daniil,+72.140,40
1172,11,Sebastian,+75.203,40
1172,12,Daniel,1 L,40
1172,13,Kimi,1 L,40
1172,14,Antonio,1 L,40
1172,15,Kevin,1 L,40
1172,16,Esteban,1 L,40
1172,17,George,1 L,40
1172,18,Romain,1 L,40
1172,19,Nicholas,1 L,40
1172,20,Charles,1 L,40
1173,1,Lewis,LEADER,40
1173,2,Max,+8.894,40
1173,3,Valtteri,+10.457,40
1173,4,Lance,+60.425,40
1173,5,Sergio,+62.152,40
1173,6,Carlos,+63.484,40
1173,7,Alexander,+66.715,40
1173,8,Pierre,+67.402,40
1173,9,Lando,+68.712,40
1173,10,Daniil,+72.140,40
1173,11,Sebastian,+75.203,40
1173,12,Daniel,1 L,40
1173,13,Kimi,1 L,40
1173,14,Antonio,1 L,40
1173,15,Kevin,1 L,40
1173,16,Esteban,1 L,40
1173,17,George,1 L,40
1173,18,Romain,1 L,40
1173,19,Nicholas,1 L,40
1173,20,Charles,1 L,40
1174,1,Lewis,LEADER,40
1174,2,Max,+9.235,40
1174,3,Valtteri,+10.618,40
1174,4,Lance,+60.488,40
1174,5,Sergio,+62.181,40
1174,6,Carlos,+63.473,40
1174,7,Alexander,+66.866,40
1174,8,Pierre,+67.585,40
1174,9,Lando,+68.788,40
1174,10,Daniil,+72.335,40
1174,11,Sebastian,+75.211,40
1174,12,Daniel,1 L,40
1174,13,Kimi,1 L,40
1174,14,Antonio,1 L,40
1174,15,Kevin,1 L,40
1174,16,Esteban,1 L,40
1174,17,George,1 L,40
1174,18,Romain,1 L,40
1174,19,Nicholas,1 L,40
1174,20,Charles,1 L,40
1175,1,Lewis,LEADER,40
1175,2,Max,+9.233,40
1175,3,Valtteri,+10.616,40
1175,4,Lance,+60.488,40
1175,5,Sergio,+62.239,40
1175,6,Carlos,+63.709,40
1175,7,Alexander,+66.910,40
1175,8,Pierre,+67.615,40
1175,9,Lando,+68.845,40
1175,10,Daniil,+72.430,40
1175,11,Sebastian,+75.449,40
1175,12,Daniel,1 L,40
1175,13,Kimi,1 L,40
1175,14,Antonio,1 L,40
1175,15,Kevin,1 L,40
1175,16,Esteban,1 L,40
1175,17,George,1 L,40
1175,18,Romain,1 L,40
1175,19,Nicholas,1 L,40
1175,20,Charles,1 L,40
1176,1,Lewis,LEADER,40
1176,2,Max,+9.164,40
1176,3,Valtteri,+10.605,40
1176,4,Lance,+60.569,40
1176,5,Sergio,+62.325,40
1176,6,Carlos,+63.709,40
1176,7,Alexander,+67.032,40
1176,8,Pierre,+67.828,40
1176,9,Lando,+68.830,40
1176,10,Daniil,+72.404,40
1176,11,Sebastian,+75.546,40
1176,12,Daniel,1 L,40
1176,13,Kimi,1 L,40
1176,14,Antonio,1 L,40
1176,15,Kevin,1 L,40
1176,16,Esteban,1 L,40
1176,17,George,1 L,40
1176,18,Romain,1 L,40
1176,19,Nicholas,1 L,40
1176,20,Charles,1 L,40
1177,1,Lewis,LEADER,40
1177,2,Max,+8.929,40
1177,3,Valtteri,+10.564,40
1177,4,Lance,+60.569,40
1177,5,Sergio,+62.325,40
1177,6,Carlos,+63.756,40
1177,7,Alexander,+67.032,40
1177,8,Pierre,+67.828,40
1177,9,Lando,+69.038,40
1177,10,Daniil,+72.406,40
1177,11,Sebastian,+75.637,40
1177,12,Daniel,1 L,40
1177,13,Kimi,1 L,40
1177,14,Antonio,1 L,40
1177,15,Kevin,1 L,40
1177,16,Esteban,1 L,40
1177,17,George,1 L,40
1177,18,Romain,1 L,40
1177,19,Nicholas,1 L,40
1177,20,Charles,1 L,40
1178,1,Lewis,LEADER,40
1178,2,Max,+8.652,40
1178,3,Valtteri,+10.516,40
1178,4,Lance,+60.768,40
1178,5,Sergio,+62.429,40
1178,6,Carlos,+63.756,40
1178,7,Alexander,+67.143,40
1178,8,Pierre,+67.895,40
1178,9,Lando,+69.038,40
1178,10,Daniil,+72.602,40
1178,11,Sebastian,+75.672,40
1178,12,Daniel,1 L,40
1178,13,Kimi,1 L,40
1178,14,Antonio,1 L,40
1178,15,Kevin,1 L,40
1178,16,Esteban,1 L,40
1178,17,George,1 L,40
1178,18,Romain,1 L,40
1178,19,Nicholas,1 L,40
1178,20,Charles,1 L,40
1179,1,Lewis,LEADER,40
1179,2,Max,+8.652,40
1179,3,Valtteri,+10.489,40
1179,4,Lance,+60.829,40
1179,5,Sergio,+62.429,40
1179,6,Carlos,+63.963,40
1179,7,Alexander,+67.143,40
1179,8,Pierre,+67.895,40
1179,9,Lando,+69.071,40
1179,10,Daniil,+72.602,40
1179,11,Sebastian,+75.745,40
1179,12,Daniel,1 L,40
1179,13,Kimi,1 L,40
1179,14,Antonio,1 L,40
1179,15,Kevin,1 L,40
1179,16,Esteban,1 L,40
1179,17,George,1 L,40
1179,18,Romain,1 L,40
1179,19,Nicholas,1 L,40
1179,20,Charles,1 L,40
1180,1,Lewis,LEADER,40
1180,2,Max,+9.050,40
1180,3,Valtteri,+10.680,40
1180,4,Lance,+60.946,40
1180,5,Sergio,+62.491,40
1180,6,Carlos,+63.992,40
1180,7,Alexander,+67.419,40
1180,8,Pierre,+68.129,40
1180,9,Lando,+69.344,40
1180,10,Daniil,+72.493,40
1180,11,Sebastian,+75.745,40
1180,12,Daniel,1 L,40
1180,13,Kimi,1 L,40
1180,14,Antonio,1 L,40
1180,15,Kevin,1 L,40
1180,16,Esteban,1 L,40
1180,17,George,1 L,40
1180,18,Romain,1 L,40
1180,19,Nicholas,1 L,40
1180,20,Charles,1 L,40
1181,1,Lewis,LEADER,40
1181,2,Max,+9.223,40
1181,3,Valtteri,+10.710,40
1181,4,Lance,+61.110,40
1181,5,Sergio,+62.673,40
1181,6,Carlos,+64.086,40
1181,7,Alexander,+67.481,40
1181,8,Pierre,+68.156,40
1181,9,Lando,+69.347,40
1181,10,Daniil,+72.668,40
1181,11,Sebastian,+75.817,40
1181,12,Daniel,1 L,40
1181,13,Kimi,1 L,40
1181,14,Antonio,1 L,40
1181,15,Kevin,1 L,40
1181,16,Esteban,1 L,40
1181,17,George,1 L,40
1181,18,Romain,1 L,40
1181,19,Nicholas,1 L,40
1181,20,Charles,1 L,40
1182,1,Lewis,LEADER,40
1182,2,Max,+9.251,40
1182,3,Valtteri,+10.739,40
1182,4,Lance,+61.317,40
1182,5,Sergio,+62.836,40
1182,6,Carlos,+64.160,40
1182,7,Alexander,+67.649,40
1182,8,Pierre,+68.389,40
1182,9,Lando,+69.347,40
1182,10,Daniil,+72.651,40
1182,11,Sebastian,+75.880,40
1182,12,Daniel,1 L,40
1182,13,Kimi,1 L,40
1182,14,Antonio,1 L,40
1182,15,Kevin,1 L,40
1182,16,Esteban,1 L,40
1182,17,George,1 L,40
1182,18,Romain,1 L,40
1182,19,Nicholas,1 L,40
1182,20,Charles,1 L,40
1183,1,Lewis,LEADER,40
1183,2,Max,+9.272,40
