index,pos,driver,gap,time remaining
178,9,Alexander,+1.173,00:05:01
178,10,Daniel,+1.302,00:05:01
178,11,Sebastian,+1.382,00:05:01
178,12,Esteban,+1.685,00:05:01
178,13,Pierre,+1.806,00:05:01
178,14,Daniil,+2.280,00:05:01
178,15,Kimi,+2.328,00:05:01
178,16,Kevin,- -,00:05:01
178,17,Romain,- -,00:05:01
178,18,George,- -,00:05:01
178,19,Nicholas,- -,00:05:01
178,20,Antonio,- -,00:05:01
179,1,Lewis,1:16.013,00:04:58
179,2,Valtteri,+0.139,00:04:58
179,3,Max,+0.505,00:04:58
179,4,Carlos,+0.863,00:04:58
179,5,Charles,+0.940,00:04:58
179,6,Sergio,+1.023,00:04:58
179,7,Lance,+1.098,00:04:58
179,8,Lando,+1.163,00:04:58
179,9,Alexander,+1.173,00:04:58
179,10,Daniel,+1.302,00:04:58
179,11,Sebastian,+1.382,00:04:58
179,12,Esteban,+1.685,00:04:58
179,13,Pierre,+1.806,00:04:58
179,14,Daniil,+2.280,00:04:58
179,15,Kimi,+2.328,00:04:58
179,16,Kevin,- -,00:04:58
179,17,Romain,- -,00:04:58
179,18,George,- -,00:04:58
179,19,Nicholas,- -,00:04:58
179,20,Antonio,- -,00:04:58
180,1,Lewis,1:16.013,00:04:56
180,2,Valtteri,+0.139,00:04:56
180,3,Max,+0.505,00:04:56
180,4,Carlos,+0.863,00:04:56
180,5,Charles,+0.940,00:04:56
180,6,Sergio,+1.023,00:04:56
180,7,Lance,+1.098,00:04:56
180,8,Lando,+1.163,00:04:56
180,9,Alexander,+1.173,00:04:56
180,10,Daniel,+1.302,00:04:56
180,11,Sebastian,+1.382,00:04:56
180,12,Esteban,+1.685,00:04:56
180,13,Pierre,+1.806,00:04:56
180,14,Daniil,+2.280,00:04:56
180,15,Kimi,+2.328,00:04:56
180,16,Kevin,- -,00:04:56
180,17,Romain,- -,00:04:56
180,18,George,- -,00:04:56
180,19,Nicholas,- -,00:04:56
180,20,Antonio,- -,00:04:56
181,1,Lewis,1:16.013,00:04:54
181,2,Valtteri,+0.139,00:04:54
181,3,Max,+0.505,00:04:54
181,4,Carlos,+0.863,00:04:54
181,5,Charles,+0.940,00:04:54
181,6,Sergio,+1.023,00:04:54
181,7,Lance,+1.098,00:04:54
181,8,Lando,+1.163,00:04:54
181,9,Alexander,+1.173,00:04:54
181,10,Daniel,+1.302,00:04:54
181,11,Sebastian,+1.382,00:04:54
181,12,Esteban,+1.685,00:04:54
181,13,Pierre,+1.806,00:04:54
181,14,Daniil,+2.280,00:04:54
181,15,Kimi,+2.328,00:04:54
181,16,Kevin,- -,00:04:54
181,17,Romain,- -,00:04:54
181,18,George,- -,00:04:54
181,19,Nicholas,- -,00:04:54
181,20,Antonio,- -,00:04:54
182,1,Lewis,1:16.013,00:04:52
182,2,Valtteri,+0.139,00:04:52
182,3,Max,+0.505,00:04:52
182,4,Carlos,+0.863,00:04:52
182,5,Charles,+0.940,00:04:52
182,6,Sergio,+1.023,00:04:52
182,7,Lance,+1.098,00:04:52
182,8,Lando,+1.163,00:04:52
182,9,Alexander,+1.173,00:04:52
182,10,Daniel,+1.302,00:04:52
182,11,Sebastian,+1.382,00:04:52
182,12,Esteban,+1.685,00:04:52
182,13,Pierre,+1.806,00:04:52
182,14,Daniil,+2.280,00:04:52
182,15,Kimi,+2.328,00:04:52
182,16,Kevin,- -,00:04:52
182,17,Romain,- -,00:04:52
182,18,George,- -,00:04:52
182,19,Nicholas,- -,00:04:52
182,20,Antonio,- -,00:04:52
183,1,Lewis,1:16.013,00:04:50
183,2,Valtteri,+0.139,00:04:50
183,3,Max,+0.505,00:04:50
183,4,Carlos,+0.863,00:04:50
183,5,Charles,+0.940,00:04:50
183,6,Sergio,+1.023,00:04:50
183,7,Lance,+1.098,00:04:50
183,8,Lando,+1.163,00:04:50
183,9,Alexander,+1.173,00:04:50
183,10,Daniel,+1.302,00:04:50
183,11,Sebastian,+1.382,00:04:50
183,12,Esteban,+1.685,00:04:50
183,13,Pierre,+1.806,00:04:50
183,14,Daniil,+2.280,00:04:50
183,15,Kimi,+2.328,00:04:50
183,16,Kevin,- -,00:04:50
183,17,Romain,- -,00:04:50
183,18,George,- -,00:04:50
183,19,Nicholas,- -,00:04:50
183,20,Antonio,- -,00:04:50
184,1,Lewis,1:16.013,00:04:47
184,2,Valtteri,+0.139,00:04:47
184,3,Max,+0.505,00:04:47
184,4,Carlos,+0.863,00:04:47
184,5,Charles,+0.940,00:04:47
184,6,Sergio,+1.023,00:04:47
184,7,Lance,+1.098,00:04:47
184,8,Lando,+1.163,00:04:47
184,9,Alexander,+1.173,00:04:47
184,10,Daniel,+1.302,00:04:47
184,11,Sebastian,+1.382,00:04:47
184,12,Esteban,+1.685,00:04:47
184,13,Pierre,+1.806,00:04:47
184,14,Daniil,+2.280,00:04:47
184,15,Kimi,+2.328,00:04:47
184,16,Kevin,- -,00:04:47
184,17,Romain,- -,00:04:47
184,18,George,- -,00:04:47
184,19,Nicholas,- -,00:04:47
184,20,Antonio,- -,00:04:47
185,1,Lewis,1:16.013,00:04:45
185,2,Valtteri,+0.139,00:04:45
185,3,Max,+0.505,00:04:45
185,4,Carlos,+0.863,00:04:45
185,5,Charles,+0.940,00:04:45
185,6,Sergio,+1.023,00:04:45
185,7,Lance,+1.098,00:04:45
185,8,Lando,+1.163,00:04:45
185,9,Alexander,+1.173,00:04:45
185,10,Daniel,+1.302,00:04:45
185,11,Sebastian,+1.382,00:04:45
185,12,Esteban,+1.685,00:04:45
185,13,Pierre,+1.806,00:04:45
185,14,Daniil,+2.280,00:04:45
185,15,Kimi,+2.328,00:04:45
185,16,Kevin,- -,00:04:45
185,17,Romain,- -,00:04:45
185,18,George,- -,00:04:45
185,19,Nicholas,- -,00:04:45
185,20,Antonio,- -,00:04:45
186,1,Lewis,1:16.013,00:04:43
186,2,Valtteri,+0.139,00:04:43
186,3,Max,+0.505,00:04:43
186,4,Carlos,+0.863,00:04:43
186,5,Charles,+0.940,00:04:43
186,6,Sergio,+1.023,00:04:43
186,7,Lance,+1.098,00:04:43
186,8,Lando,+1.163,00:04:43
186,9,Alexander,+1.173,00:04:43
186,10,Daniel,+1.302,00:04:43
186,11,Sebastian,+1.382,00:04:43
186,12,Esteban,+1.685,00:04:43
186,13,Pierre,+1.806,00:04:43
186,14,Daniil,+2.280,00:04:43
186,15,Kimi,+2.328,00:04:43
186,16,Kevin,- -,00:04:43
186,17,Romain,- -,00:04:43
186,18,George,- -,00:04:43
186,19,Nicholas,- -,00:04:43
186,20,Antonio,- -,00:04:43
187,1,Lewis,1:16.013,00:04:41
187,2,Valtteri,+0.139,00:04:41
187,3,Max,+0.505,00:04:41
187,4,Carlos,+0.863,00:04:41
187,5,Charles,+0.940,00:04:41
187,6,Sergio,+1.023,00:04:41
187,7,Lance,+1.098,00:04:41
187,8,Lando,+1.163,00:04:41
187,9,Alexander,+1.173,00:04:41
187,10,Daniel,+1.302,00:04:41
187,11,Sebastian,+1.382,00:04:41
187,12,Esteban,+1.685,00:04:41
187,13,Pierre,+1.806,00:04:41
187,14,Daniil,+2.280,00:04:41
187,15,Kimi,+2.328,00:04:41
187,16,Kevin,- -,00:04:41
187,17,Romain,- -,00:04:41
187,18,George,- -,00:04:41
187,19,Nicholas,- -,00:04:41
187,20,Antonio,- -,00:04:41
188,1,Lewis,1:16.013,00:04:39
188,2,Valtteri,+0.139,00:04:39
188,3,Max,+0.505,00:04:39
188,4,Carlos,+0.863,00:04:39
188,5,Charles,+0.940,00:04:39
188,6,Sergio,+1.023,00:04:39
188,7,Lance,+1.098,00:04:39
188,8,Lando,+1.163,00:04:39
188,9,Alexander,+1.173,00:04:39
188,10,Daniel,+1.302,00:04:39
188,11,Sebastian,+1.382,00:04:39
188,12,Esteban,+1.685,00:04:39
188,13,Pierre,+1.806,00:04:39
188,14,Daniil,+2.280,00:04:39
188,15,Kimi,+2.328,00:04:39
188,16,Kevin,- -,00:04:39
188,17,Romain,- -,00:04:39
188,18,George,- -,00:04:39
188,19,Nicholas,- -,00:04:39
188,20,Antonio,- -,00:04:39
189,1,Lewis,1:16.013,00:04:36
189,2,Valtteri,+0.139,00:04:36
189,3,Max,+0.505,00:04:36
189,4,Carlos,+0.863,00:04:36
189,5,Charles,+0.940,00:04:36
189,6,Sergio,+1.023,00:04:36
189,7,Lance,+1.098,00:04:36
189,8,Lando,+1.163,00:04:36
189,9,Alexander,+1.173,00:04:36
189,10,Daniel,+1.302,00:04:36
189,11,Sebastian,+1.382,00:04:36
189,12,Esteban,+1.685,00:04:36
189,13,Pierre,+1.806,00:04:36
189,14,Daniil,+2.280,00:04:36
189,15,Kimi,+2.328,00:04:36
189,16,Kevin,- -,00:04:36
189,17,Romain,- -,00:04:36
189,18,George,- -,00:04:36
189,19,Nicholas,- -,00:04:36
189,20,Antonio,- -,00:04:36
190,1,Lewis,1:16.013,00:04:34
190,2,Valtteri,+0.139,00:04:34
190,3,Max,+0.505,00:04:34
190,4,Carlos,+0.863,00:04:34
190,5,Charles,+0.940,00:04:34
190,6,Sergio,+1.023,00:04:34
190,7,Lance,+1.098,00:04:34
190,8,Lando,+1.163,00:04:34
190,9,Alexander,+1.173,00:04:34
190,10,Daniel,+1.302,00:04:34
190,11,Sebastian,+1.382,00:04:34
190,12,Esteban,+1.685,00:04:34
190,13,Pierre,+1.806,00:04:34
190,14,Daniil,+2.280,00:04:34
190,15,Kimi,+2.328,00:04:34
190,16,Kevin,- -,00:04:34
190,17,Romain,- -,00:04:34
190,18,George,- -,00:04:34
190,19,Nicholas,- -,00:04:34
190,20,Antonio,- -,00:04:34
191,1,Lewis,1:16.013,00:04:32
191,2,Valtteri,+0.139,00:04:32
191,3,Max,+0.505,00:04:32
191,4,Carlos,+0.863,00:04:32
191,5,Charles,+0.940,00:04:32
191,6,Sergio,+1.023,00:04:32
191,7,Lance,+1.098,00:04:32
191,8,Lando,+1.163,00:04:32
191,9,Alexander,+1.173,00:04:32
191,10,Daniel,+1.302,00:04:32
191,11,Sebastian,+1.382,00:04:32
191,12,Esteban,+1.685,00:04:32
191,13,Pierre,+1.806,00:04:32
191,14,Daniil,+2.280,00:04:32
191,15,Kimi,+2.328,00:04:32
191,16,Kevin,- -,00:04:32
191,17,Romain,- -,00:04:32
191,18,George,- -,00:04:32
191,19,Nicholas,- -,00:04:32
191,20,Antonio,- -,00:04:32
192,1,Lewis,1:16.013,00:04:30
192,2,Valtteri,+0.139,00:04:30
192,3,Max,+0.505,00:04:30
192,4,Carlos,+0.863,00:04:30
192,5,Charles,+0.940,00:04:30
192,6,Sergio,+1.023,00:04:30
192,7,Lance,+1.098,00:04:30
192,8,Lando,+1.163,00:04:30
192,9,Alexander,+1.173,00:04:30
192,10,Daniel,+1.302,00:04:30
192,11,Sebastian,+1.382,00:04:30
192,12,Esteban,+1.685,00:04:30
192,13,Pierre,+1.806,00:04:30
192,14,Daniil,+2.280,00:04:30
192,15,Kimi,+2.328,00:04:30
192,16,Kevin,- -,00:04:30
192,17,Romain,- -,00:04:30
192,18,George,- -,00:04:30
192,19,Nicholas,- -,00:04:30
192,20,Antonio,- -,00:04:30
193,1,Lewis,1:16.013,00:04:27
193,2,Valtteri,+0.139,00:04:27
193,3,Max,+0.505,00:04:27
193,4,Carlos,+0.863,00:04:27
193,5,Charles,+0.940,00:04:27
193,6,Sergio,+1.023,00:04:27
193,7,Lance,+1.098,00:04:27
193,8,Lando,+1.163,00:04:27
193,9,Alexander,+1.173,00:04:27
193,10,Daniel,+1.302,00:04:27
193,11,Sebastian,+1.382,00:04:27
193,12,Esteban,+1.685,00:04:27
193,13,Pierre,+1.806,00:04:27
193,14,Daniil,+2.280,00:04:27
193,15,Kimi,+2.328,00:04:27
193,16,Kevin,- -,00:04:27
193,17,Romain,- -,00:04:27
193,18,George,- -,00:04:27
193,19,Nicholas,- -,00:04:27
193,20,Antonio,- -,00:04:27
194,1,Lewis,1:16.013,00:04:25
194,2,Valtteri,+0.139,00:04:25
194,3,Max,+0.505,00:04:25
194,4,Carlos,+0.863,00:04:25
194,5,Charles,+0.940,00:04:25
194,6,Sergio,+1.023,00:04:25
194,7,Lance,+1.098,00:04:25
194,8,Lando,+1.163,00:04:25
194,9,Alexander,+1.173,00:04:25
194,10,Daniel,+1.302,00:04:25
194,11,Sebastian,+1.382,00:04:25
194,12,Esteban,+1.685,00:04:25
194,13,Pierre,+1.806,00:04:25
194,14,Daniil,+2.280,00:04:25
194,15,Kimi,+2.328,00:04:25
194,16,Kevin,- -,00:04:25
194,17,Romain,- -,00:04:25
194,18,George,- -,00:04:25
194,19,Nicholas,- -,00:04:25
194,20,Antonio,- -,00:04:25
195,1,Lewis,1:16.013,00:04:23
195,2,Valtteri,+0.139,00:04:23
195,3,Max,+0.505,00:04:23
195,4,Carlos,+0.863,00:04:23
195,5,Charles,+0.940,00:04:23
195,6,Sergio,+1.023,00:04:23
195,7,Lance,+1.098,00:04:23
195,8,Lando,+1.163,00:04:23
195,9,Alexander,+1.173,00:04:23
195,10,Daniel,+1.302,00:04:23
195,11,Sebastian,+1.382,00:04:23
195,12,Esteban,+1.685,00:04:23
195,13,Pierre,+1.806,00:04:23
195,14,Daniil,+2.280,00:04:23
195,15,Kimi,+2.328,00:04:23
195,16,Kevin,- -,00:04:23
195,17,Romain,- -,00:04:23
195,18,George,- -,00:04:23
195,19,Nicholas,- -,00:04:23
195,20,Antonio,- -,00:04:23
196,1,Lewis,1:16.013,00:04:20
196,2,Valtteri,+0.139,00:04:20
196,3,Max,+0.505,00:04:20
196,4,Carlos,+0.863,00:04:20
196,5,Charles,+0.940,00:04:20
196,6,Sergio,+1.023,00:04:20
196,7,Lance,+1.098,00:04:20
196,8,Lando,+1.163,00:04:20
196,9,Alexander,+1.173,00:04:20
196,10,Daniel,+1.302,00:04:20
196,11,Sebastian,+1.382,00:04:20
196,12,Esteban,+1.685,00:04:20
196,13,Pierre,+1.806,00:04:20
196,14,Daniil,+2.280,00:04:20
196,15,Kimi,+2.328,00:04:20
196,16,Kevin,- -,00:04:20
196,17,Romain,- -,00:04:20
196,18,George,- -,00:04:20
196,19,Nicholas,- -,00:04:20
196,20,Antonio,- -,00:04:20
197,1,Lewis,1:16.013,00:04:18
197,2,Valtteri,+0.139,00:04:18
197,3,Max,+0.505,00:04:18
197,4,Carlos,+0.863,00:04:18
197,5,Charles,+0.940,00:04:18
197,6,Sergio,+1.023,00:04:18
197,7,Lance,+1.098,00:04:18
197,8,Lando,+1.163,00:04:18
197,9,Alexander,+1.173,00:04:18
197,10,Daniel,+1.302,00:04:18
197,11,Sebastian,+1.382,00:04:18
197,12,Esteban,+1.685,00:04:18
197,13,Pierre,+1.806,00:04:18
197,14,Daniil,+2.280,00:04:18
197,15,Kimi,+2.328,00:04:18
197,16,Kevin,- -,00:04:18
197,17,Romain,- -,00:04:18
197,18,George,- -,00:04:18
197,19,Nicholas,- -,00:04:18
197,20,Antonio,- -,00:04:18
198,1,Lewis,1:16.013,00:04:16
198,2,Valtteri,+0.139,00:04:16
198,3,Max,+0.505,00:04:16
198,4,Carlos,+0.863,00:04:16
198,5,Charles,+0.940,00:04:16
198,6,Sergio,+1.023,00:04:16
198,7,Lance,+1.098,00:04:16
198,8,Lando,+1.163,00:04:16
198,9,Alexander,+1.173,00:04:16
198,10,Daniel,+1.302,00:04:16
198,11,Sebastian,+1.382,00:04:16
198,12,Esteban,+1.685,00:04:16
198,13,Pierre,+1.806,00:04:16
198,14,Daniil,+2.280,00:04:16
198,15,Kimi,+2.328,00:04:16
198,16,Kevin,- -,00:04:16
198,17,Romain,- -,00:04:16
198,18,George,- -,00:04:16
198,19,Nicholas,- -,00:04:16
198,20,Antonio,- -,00:04:16
199,1,Lewis,1:16.013,00:04:14
199,2,Valtteri,+0.139,00:04:14
199,3,Max,+0.505,00:04:14
199,4,Carlos,+0.863,00:04:14
199,5,Charles,+0.940,00:04:14
199,6,Sergio,+1.023,00:04:14
199,7,Lance,+1.098,00:04:14
199,8,Lando,+1.163,00:04:14
199,9,Alexander,+1.173,00:04:14
199,10,Daniel,+1.302,00:04:14
199,11,Sebastian,+1.382,00:04:14
199,12,Esteban,+1.685,00:04:14
199,13,Pierre,+1.806,00:04:14
199,14,Daniil,+2.280,00:04:14
199,15,Kimi,+2.328,00:04:14
199,16,Kevin,- -,00:04:14
199,17,Romain,- -,00:04:14
199,18,George,- -,00:04:14
199,19,Nicholas,- -,00:04:14
199,20,Antonio,- -,00:04:14
200,1,Lewis,1:16.013,00:04:11
200,2,Valtteri,+0.139,00:04:11
200,3,Max,+0.505,00:04:11
200,4,Carlos,+0.863,00:04:11
200,5,Charles,+0.940,00:04:11
200,6,Sergio,+1.023,00:04:11
200,7,Lance,+1.098,00:04:11
200,8,Lando,+1.163,00:04:11
200,9,Alexander,+1.173,00:04:11
200,10,Daniel,+1.302,00:04:11
200,11,Sebastian,+1.382,00:04:11
200,12,Esteban,+1.685,00:04:11
200,13,Pierre,+1.806,00:04:11
200,14,Daniil,+2.280,00:04:11
200,15,Kimi,+2.328,00:04:11
200,16,Kevin,- -,00:04:11
200,17,Romain,- -,00:04:11
200,18,George,- -,00:04:11
200,19,Nicholas,- -,00:04:11
200,20,Antonio,- -,00:04:11
201,1,Lewis,1:16.013,00:04:09
201,2,Valtteri,+0.139,00:04:09
201,3,Max,+0.505,00:04:09
201,4,Carlos,+0.863,00:04:09
201,5,Charles,+0.940,00:04:09
201,6,Sergio,+1.023,00:04:09
201,7,Lance,+1.098,00:04:09
201,8,Lando,+1.163,00:04:09
201,9,Alexander,+1.173,00:04:09
201,10,Daniel,+1.302,00:04:09
201,11,Sebastian,+1.382,00:04:09
201,12,Esteban,+1.685,00:04:09
201,13,Pierre,+1.806,00:04:09
201,14,Daniil,+2.280,00:04:09
201,15,Kimi,+2.328,00:04:09
201,16,Kevin,- -,00:04:09
201,17,Romain,- -,00:04:09
201,18,George,- -,00:04:09
201,19,Nicholas,- -,00:04:09
201,20,Antonio,- -,00:04:09
202,1,Lewis,1:16.013,00:04:07
202,2,Valtteri,+0.139,00:04:07
202,3,Max,+0.505,00:04:07
202,4,Carlos,+0.863,00:04:07
202,5,Charles,+0.940,00:04:07
202,6,Sergio,+1.023,00:04:07
202,7,Lance,+1.098,00:04:07
202,8,Lando,+1.163,00:04:07
202,9,Alexander,+1.173,00:04:07
202,10,Daniel,+1.302,00:04:07
202,11,Sebastian,+1.382,00:04:07
202,12,Esteban,+1.685,00:04:07
202,13,Pierre,+1.806,00:04:07
202,14,Daniil,+2.280,00:04:07
202,15,Kimi,+2.328,00:04:07
202,16,Kevin,- -,00:04:07
202,17,Romain,- -,00:04:07
202,18,George,- -,00:04:07
202,19,Nicholas,- -,00:04:07
202,20,Antonio,- -,00:04:07
203,1,Lewis,1:16.013,00:04:04
203,2,Valtteri,+0.139,00:04:04
203,3,Max,+0.505,00:04:04
203,4,Carlos,+0.863,00:04:04
203,5,Charles,+0.940,00:04:04
203,6,Sergio,+1.023,00:04:04
203,7,Lance,+1.098,00:04:04
203,8,Lando,+1.163,00:04:04
203,9,Alexander,+1.173,00:04:04
203,10,Daniel,+1.302,00:04:04
203,11,Sebastian,+1.382,00:04:04
203,12,Esteban,+1.685,00:04:04
203,13,Pierre,+1.806,00:04:04
203,14,Daniil,+2.280,00:04:04
203,15,Kimi,+2.328,00:04:04
203,16,Kevin,- -,00:04:04
203,17,Romain,- -,00:04:04
203,18,George,- -,00:04:04
203,19,Nicholas,- -,00:04:04
203,20,Antonio,- -,00:04:04
204,1,Lewis,1:16.013,00:04:02
204,2,Valtteri,+0.139,00:04:02
204,3,Max,+0.505,00:04:02
204,4,Carlos,+0.863,00:04:02
204,5,Charles,+0.940,00:04:02
204,6,Sergio,+1.023,00:04:02
204,7,Lance,+1.098,00:04:02
204,8,Lando,+1.163,00:04:02
204,9,Alexander,+1.173,00:04:02
204,10,Daniel,+1.302,00:04:02
204,11,Sebastian,+1.382,00:04:02
204,12,Esteban,+1.685,00:04:02
204,13,Pierre,+1.806,00:04:02
204,14,Daniil,+2.280,00:04:02
204,15,Kimi,+2.328,00:04:02
204,16,Kevin,- -,00:04:02
204,17,Romain,- -,00:04:02
204,18,George,- -,00:04:02
204,19,Nicholas,- -,00:04:02
204,20,Antonio,- -,00:04:02
205,1,Lewis,1:16.013,00:04:00
205,2,Valtteri,+0.139,00:04:00
205,3,Max,+0.505,00:04:00
205,4,Carlos,+0.863,00:04:00
205,5,Charles,+0.940,00:04:00
205,6,Sergio,+1.023,00:04:00
205,7,Lance,+1.098,00:04:00
205,8,Lando,+1.163,00:04:00
205,9,Alexander,+1.173,00:04:00
205,10,Daniel,+1.302,00:04:00
205,11,Sebastian,+1.382,00:04:00
205,12,Esteban,+1.685,00:04:00
205,13,Pierre,+1.806,00:04:00
205,14,Daniil,+2.280,00:04:00
205,15,Kimi,+2.328,00:04:00
205,16,Kevin,- -,00:04:00
205,17,Romain,- -,00:04:00
205,18,George,- -,00:04:00
205,19,Nicholas,- -,00:04:00
205,20,Antonio,- -,00:04:00
206,1,Lewis,1:16.013,00:03:57
206,2,Valtteri,+0.139,00:03:57
206,3,Max,+0.505,00:03:57
206,4,Carlos,+0.863,00:03:57
206,5,Charles,+0.940,00:03:57
206,6,Sergio,+1.023,00:03:57
206,7,Lance,+1.098,00:03:57
206,8,Lando,+1.163,00:03:57
206,9,Alexander,+1.173,00:03:57
206,10,Daniel,+1.302,00:03:57
206,11,Sebastian,+1.382,00:03:57
206,12,Esteban,+1.685,00:03:57
206,13,Pierre,+1.806,00:03:57
206,14,Daniil,+2.280,00:03:57
206,15,Kimi,+2.328,00:03:57
206,16,Kevin,- -,00:03:57
206,17,Romain,- -,00:03:57
206,18,George,- -,00:03:57
206,19,Nicholas,- -,00:03:57
206,20,Antonio,- -,00:03:57
207,1,Lewis,1:16.013,00:03:55
207,2,Valtteri,+0.139,00:03:55
207,3,Max,+0.505,00:03:55
207,4,Carlos,+0.863,00:03:55
207,5,Charles,+0.940,00:03:55
207,6,Sergio,+1.023,00:03:55
207,7,Lance,+1.098,00:03:55
207,8,Lando,+1.163,00:03:55
207,9,Alexander,+1.173,00:03:55
207,10,Daniel,+1.302,00:03:55
207,11,Sebastian,+1.382,00:03:55
207,12,Esteban,+1.685,00:03:55
207,13,Pierre,+1.806,00:03:55
207,14,Daniil,+2.280,00:03:55
207,15,Kimi,+2.328,00:03:55
207,16,Kevin,- -,00:03:55
207,17,Romain,- -,00:03:55
207,18,George,- -,00:03:55
207,19,Nicholas,- -,00:03:55
207,20,Antonio,- -,00:03:55
208,1,Lewis,1:16.013,00:03:53
208,2,Valtteri,+0.139,00:03:53
208,3,Max,+0.505,00:03:53
208,4,Carlos,+0.863,00:03:53
208,5,Charles,+0.940,00:03:53
208,6,Sergio,+1.023,00:03:53
208,7,Lance,+1.098,00:03:53
208,8,Lando,+1.163,00:03:53
208,9,Alexander,+1.173,00:03:53
208,10,Daniel,+1.302,00:03:53
208,11,Sebastian,+1.382,00:03:53
208,12,Esteban,+1.685,00:03:53
208,13,Pierre,+1.806,00:03:53
208,14,Daniil,+2.280,00:03:53
208,15,Kimi,+2.328,00:03:53
208,16,Kevin,- -,00:03:53
208,17,Romain,- -,00:03:53
208,18,George,- -,00:03:53
208,19,Nicholas,- -,00:03:53
208,20,Antonio,- -,00:03:53
209,1,Lewis,1:16.013,00:03:50
209,2,Valtteri,+0.139,00:03:50
209,3,Max,+0.505,00:03:50
209,4,Carlos,+0.863,00:03:50
209,5,Charles,+0.940,00:03:50
209,6,Sergio,+1.023,00:03:50
209,7,Lance,+1.098,00:03:50
209,8,Lando,+1.163,00:03:50
209,9,Alexander,+1.173,00:03:50
209,10,Daniel,+1.302,00:03:50
209,11,Sebastian,+1.382,00:03:50
209,12,Esteban,+1.685,00:03:50
209,13,Pierre,+1.806,00:03:50
209,14,Daniil,+2.280,00:03:50
209,15,Kimi,+2.328,00:03:50
209,16,Kevin,- -,00:03:50
209,17,Romain,- -,00:03:50
209,18,George,- -,00:03:50
209,19,Nicholas,- -,00:03:50
209,20,Antonio,- -,00:03:50
210,1,Lewis,1:16.013,00:03:48
210,2,Valtteri,+0.139,00:03:48
210,3,Max,+0.505,00:03:48
210,4,Carlos,+0.863,00:03:48
210,5,Charles,+0.940,00:03:48
210,6,Sergio,+1.023,00:03:48
210,7,Lance,+1.098,00:03:48
210,8,Lando,+1.163,00:03:48
210,9,Alexander,+1.173,00:03:48
210,10,Daniel,+1.302,00:03:48
210,11,Sebastian,+1.382,00:03:48
210,12,Esteban,+1.685,00:03:48
210,13,Pierre,+1.806,00:03:48
210,14,Daniil,+2.280,00:03:48
210,15,Kimi,+2.328,00:03:48
210,16,Kevin,- -,00:03:48
210,17,Romain,- -,00:03:48
210,18,George,- -,00:03:48
210,19,Nicholas,- -,00:03:48
210,20,Antonio,- -,00:03:48
211,1,Lewis,1:16.013,00:03:45
211,2,Valtteri,+0.139,00:03:45
211,3,Max,+0.505,00:03:45
211,4,Carlos,+0.863,00:03:45
211,5,Charles,+0.940,00:03:45
211,6,Sergio,+1.023,00:03:45
211,7,Lance,+1.098,00:03:45
211,8,Lando,+1.163,00:03:45
211,9,Alexander,+1.173,00:03:45
211,10,Daniel,+1.302,00:03:45
211,11,Sebastian,+1.382,00:03:45
211,12,Esteban,+1.685,00:03:45
211,13,Pierre,+1.806,00:03:45
211,14,Daniil,+2.280,00:03:45
211,15,Kimi,+2.328,00:03:45
211,16,Kevin,- -,00:03:45
211,17,Romain,- -,00:03:45
211,18,George,- -,00:03:45
211,19,Nicholas,- -,00:03:45
211,20,Antonio,- -,00:03:45
212,1,Lewis,1:16.013,00:03:43
212,2,Valtteri,+0.139,00:03:43
212,3,Max,+0.505,00:03:43
212,4,Carlos,+0.863,00:03:43
212,5,Charles,+0.940,00:03:43
212,6,Sergio,+1.023,00:03:43
212,7,Lance,+1.098,00:03:43
212,8,Lando,+1.163,00:03:43
212,9,Alexander,+1.173,00:03:43
212,10,Daniel,+1.302,00:03:43
212,11,Sebastian,+1.382,00:03:43
212,12,Esteban,+1.685,00:03:43
212,13,Pierre,+1.806,00:03:43
212,14,Daniil,+2.280,00:03:43
212,15,Kimi,+2.328,00:03:43
212,16,Kevin,- -,00:03:43
212,17,Romain,- -,00:03:43
212,18,George,- -,00:03:43
212,19,Nicholas,- -,00:03:43
212,20,Antonio,- -,00:03:43
213,1,Lewis,1:16.013,00:03:41
213,2,Valtteri,+0.139,00:03:41
213,3,Max,+0.505,00:03:41
213,4,Carlos,+0.863,00:03:41
213,5,Charles,+0.940,00:03:41
213,6,Sergio,+1.023,00:03:41
213,7,Lance,+1.098,00:03:41
213,8,Lando,+1.163,00:03:41
213,9,Alexander,+1.173,00:03:41
213,10,Daniel,+1.302,00:03:41
213,11,Sebastian,+1.382,00:03:41
213,12,Esteban,+1.685,00:03:41
213,13,Pierre,+1.806,00:03:41
213,14,Daniil,+2.280,00:03:41
213,15,Kimi,+2.328,00:03:41
213,16,Kevin,- -,00:03:41
213,17,Romain,- -,00:03:41
213,18,George,- -,00:03:41
213,19,Nicholas,- -,00:03:41
213,20,Antonio,- -,00:03:41
214,1,Lewis,1:16.013,00:03:39
214,2,Valtteri,+0.139,00:03:39
214,3,Max,+0.505,00:03:39
214,4,Carlos,+0.863,00:03:39
214,5,Charles,+0.940,00:03:39
214,6,Sergio,+1.023,00:03:39
214,7,Lance,+1.098,00:03:39
214,8,Lando,+1.163,00:03:39
214,9,Alexander,+1.173,00:03:39
214,10,Daniel,+1.302,00:03:39
214,11,Sebastian,+1.382,00:03:39
214,12,Esteban,+1.685,00:03:39
214,13,Pierre,+1.806,00:03:39
214,14,Daniil,+2.280,00:03:39
