Source,Target,Weight,Date,EndDate
hamilton,ocon,3,2018,2019
hamilton,sirotkin,1,2018,2019
hamilton,vandoorne,1,2018,2019
hamilton,alonso,3,2018,2019
hamilton,gasly,2,2018,2019
hamilton,grosjean,3,2018,2019
hamilton,magnussen,3,2018,2019
hamilton,hulkenberg,3,2018,2019
hamilton,sainz,2,2018,2019
hamilton,ericsson,1,2018,2019
hamilton,leclerc,3,2018,2019
bottas,raikkonen,3,2018,2019
bottas,perez,2,2018,2019
bottas,ocon,2,2018,2019
bottas,stroll,3,2018,2019
bottas,sirotkin,2,2018,2019
bottas,vandoorne,3,2018,2019
bottas,gasly,2,2018,2019
bottas,hartley,2,2018,2019
bottas,grosjean,2,2018,2019
bottas,magnussen,3,2018,2019
bottas,hulkenberg,1,2018,2019
bottas,sainz,1,2018,2019
bottas,ericsson,2,2018,2019
bottas,leclerc,2,2018,2019
ricciardo,hamilton,1,2018,2019
ricciardo,bottas,4,2018,2019
ricciardo,verstappen,1,2018,2019
ricciardo,vettel,3,2018,2019
ricciardo,raikkonen,3,2018,2019
ricciardo,perez,2,2018,2019
ricciardo,ocon,3,2018,2019
ricciardo,stroll,3,2018,2019
ricciardo,sirotkin,3,2018,2019
ricciardo,vandoorne,3,2018,2019
ricciardo,alonso,3,2018,2019
ricciardo,gasly,5,2018,2019
ricciardo,hartley,3,2018,2019
ricciardo,grosjean,4,2018,2019
ricciardo,magnussen,2,2018,2019
ricciardo,hulkenberg,4,2018,2019
ricciardo,sainz,4,2018,2019
ricciardo,ericsson,3,2018,2019
ricciardo,leclerc,4,2018,2019
verstappen,hamilton,4,2018,2019
verstappen,bottas,2,2018,2019
verstappen,ricciardo,1,2018,2019
verstappen,vettel,2,2018,2019
verstappen,raikkonen,3,2018,2019
verstappen,perez,4,2018,2019
verstappen,ocon,7,2018,2019
verstappen,stroll,1,2018,2019
verstappen,hartley,1,2018,2019
verstappen,grosjean,2,2018,2019
verstappen,magnussen,1,2018,2019
verstappen,hulkenberg,2,2018,2019
verstappen,sainz,4,2018,2019
verstappen,ericsson,2,2018,2019
verstappen,leclerc,1,2018,2019
vettel,hamilton,3,2018,2019
vettel,bottas,4,2018,2019
vettel,ricciardo,2,2018,2019
vettel,perez,6,2018,2019
vettel,ocon,4,2018,2019
vettel,stroll,4,2018,2019
vettel,sirotkin,6,2018,2019
vettel,vandoorne,4,2018,2019
vettel,alonso,1,2018,2019
vettel,gasly,2,2018,2019
vettel,hartley,3,2018,2019
vettel,grosjean,4,2018,2019
vettel,magnussen,6,2018,2019
vettel,hulkenberg,5,2018,2019
vettel,sainz,4,2018,2019
vettel,ericsson,3,2018,2019
vettel,leclerc,5,2018,2019
raikkonen,hamilton,1,2018,2019
raikkonen,bottas,2,2018,2019
raikkonen,ricciardo,2,2018,2019
raikkonen,verstappen,2,2018,2019
raikkonen,vettel,3,2018,2019
raikkonen,perez,1,2018,2019
raikkonen,ocon,2,2018,2019
raikkonen,stroll,1,2018,2019
raikkonen,vandoorne,1,2018,2019
raikkonen,gasly,3,2018,2019
raikkonen,grosjean,1,2018,2019
raikkonen,magnussen,3,2018,2019
raikkonen,hulkenberg,1,2018,2019
raikkonen,sainz,4,2018,2019
raikkonen,leclerc,3,2018,2019
perez,verstappen,1,2018,2019
perez,vettel,1,2018,2019
perez,ocon,1,2018,2019
perez,stroll,11,2018,2019
perez,sirotkin,9,2018,2019
perez,vandoorne,4,2018,2019
perez,alonso,1,2018,2019
perez,gasly,6,2018,2019
perez,hartley,3,2018,2019
perez,grosjean,4,2018,2019
perez,magnussen,4,2018,2019
perez,hulkenberg,1,2018,2019
perez,sainz,4,2018,2019
perez,ericsson,9,2018,2019
perez,leclerc,5,2018,2019
ocon,verstappen,2,2018,2019
ocon,perez,2,2018,2019
ocon,stroll,5,2018,2019
ocon,sirotkin,11,2018,2019
ocon,vandoorne,2,2018,2019
ocon,alonso,1,2018,2019
ocon,gasly,4,2018,2019
ocon,hartley,3,2018,2019
ocon,grosjean,4,2018,2019
ocon,hulkenberg,1,2018,2019
ocon,sainz,3,2018,2019
ocon,ericsson,4,2018,2019
ocon,leclerc,3,2018,2019
stroll,sirotkin,2,2018,2019
stroll,vandoorne,1,2018,2019
stroll,gasly,2,2018,2019
stroll,hartley,2,2018,2019
stroll,hulkenberg,1,2018,2019
stroll,ericsson,2,2018,2019
stroll,leclerc,1,2018,2019
sirotkin,vandoorne,2,2018,2019
sirotkin,gasly,1,2018,2019
sirotkin,hartley,1,2018,2019
sirotkin,magnussen,1,2018,2019
sirotkin,ericsson,4,2018,2019
sirotkin,leclerc,1,2018,2019
vandoorne,perez,1,2018,2019
vandoorne,stroll,4,2018,2019
vandoorne,sirotkin,5,2018,2019
vandoorne,alonso,3,2018,2019
vandoorne,gasly,4,2018,2019
vandoorne,hartley,2,2018,2019
vandoorne,grosjean,4,2018,2019
vandoorne,sainz,1,2018,2019
vandoorne,ericsson,5,2018,2019
vandoorne,leclerc,2,2018,2019
alonso,vettel,1,2018,2019
alonso,ocon,2,2018,2019
alonso,stroll,5,2018,2019
alonso,sirotkin,7,2018,2019
alonso,vandoorne,3,2018,2019
alonso,gasly,3,2018,2019
alonso,hartley,4,2018,2019
alonso,grosjean,1,2018,2019
alonso,magnussen,4,2018,2019
alonso,ericsson,1,2018,2019
alonso,leclerc,4,2018,2019
gasly,perez,1,2018,2019
gasly,ocon,1,2018,2019
gasly,stroll,4,2018,2019
gasly,sirotkin,6,2018,2019
gasly,vandoorne,2,2018,2019
gasly,hartley,4,2018,2019
gasly,magnussen,1,2018,2019
gasly,hulkenberg,1,2018,2019
gasly,ericsson,2,2018,2019
gasly,leclerc,3,2018,2019
hartley,stroll,4,2018,2019
hartley,sirotkin,4,2018,2019
hartley,alonso,1,2018,2019
hartley,gasly,2,2018,2019
hartley,ericsson,4,2018,2019
hartley,leclerc,2,2018,2019
grosjean,perez,2,2018,2019
grosjean,ocon,2,2018,2019
grosjean,stroll,4,2018,2019
grosjean,sirotkin,9,2018,2019
grosjean,vandoorne,3,2018,2019
grosjean,alonso,2,2018,2019
grosjean,gasly,2,2018,2019
grosjean,hartley,5,2018,2019
grosjean,magnussen,1,2018,2019
grosjean,hulkenberg,1,2018,2019
grosjean,sainz,3,2018,2019
grosjean,ericsson,2,2018,2019
grosjean,leclerc,4,2018,2019
magnussen,perez,3,2018,2019
magnussen,ocon,3,2018,2019
magnussen,stroll,2,2018,2019
magnussen,sirotkin,2,2018,2019
magnussen,vandoorne,1,2018,2019
magnussen,alonso,2,2018,2019
magnussen,gasly,1,2018,2019
magnussen,hartley,2,2018,2019
magnussen,sainz,2,2018,2019
magnussen,ericsson,2,2018,2019
magnussen,leclerc,1,2018,2019
hulkenberg,ricciardo,1,2018,2019
hulkenberg,verstappen,1,2018,2019
hulkenberg,vettel,1,2018,2019
hulkenberg,perez,2,2018,2019
hulkenberg,ocon,3,2018,2019
hulkenberg,stroll,3,2018,2019
hulkenberg,sirotkin,3,2018,2019
hulkenberg,vandoorne,2,2018,2019
hulkenberg,alonso,1,2018,2019
hulkenberg,gasly,4,2018,2019
hulkenberg,hartley,1,2018,2019
hulkenberg,grosjean,4,2018,2019
hulkenberg,magnussen,3,2018,2019
hulkenberg,sainz,2,2018,2019
hulkenberg,ericsson,5,2018,2019
hulkenberg,leclerc,4,2018,2019
sainz,ricciardo,1,2018,2019
sainz,verstappen,1,2018,2019
sainz,ocon,1,2018,2019
sainz,stroll,5,2018,2019
sainz,sirotkin,8,2018,2019
sainz,vandoorne,2,2018,2019
sainz,alonso,1,2018,2019
sainz,gasly,3,2018,2019
sainz,hartley,6,2018,2019
sainz,grosjean,3,2018,2019
sainz,magnussen,2,2018,2019
sainz,hulkenberg,2,2018,2019
sainz,ericsson,9,2018,2019
sainz,leclerc,4,2018,2019
ericsson,perez,1,2018,2019
ericsson,ocon,1,2018,2019
ericsson,stroll,1,2018,2019
ericsson,sirotkin,8,2018,2019
ericsson,vandoorne,2,2018,2019
ericsson,gasly,4,2018,2019
ericsson,hartley,3,2018,2019
ericsson,grosjean,2,2018,2019
ericsson,magnussen,1,2018,2019
ericsson,sainz,2,2018,2019
ericsson,leclerc,2,2018,2019
leclerc,perez,1,2018,2019
leclerc,ocon,1,2018,2019
leclerc,stroll,8,2018,2019
leclerc,sirotkin,3,2018,2019
leclerc,vandoorne,3,2018,2019
leclerc,alonso,4,2018,2019
leclerc,gasly,5,2018,2019
leclerc,hartley,6,2018,2019
leclerc,grosjean,1,2018,2019
leclerc,magnussen,3,2018,2019
leclerc,hulkenberg,1,2018,2019
leclerc,sainz,2,2018,2019
leclerc,ericsson,2,2018,2019
hamilton,bottas,1,2019,2020
hamilton,gasly,1,2019,2020
hamilton,verstappen,1,2019,2020
hamilton,vettel,2,2019,2020
hamilton,leclerc,2,2019,2020
hamilton,russell,1,2019,2020
hamilton,kubica,1,2019,2020
hamilton,sainz,1,2019,2020
hamilton,albon,2,2019,2020
hamilton,hulkenberg,2,2019,2020
hamilton,ricciardo,3,2019,2020
hamilton,giovinazzi,1,2019,2020
bottas,hamilton,2,2019,2020
bottas,verstappen,1,2019,2020
bottas,leclerc,3,2019,2020
bottas,perez,2,2019,2020
bottas,stroll,2,2019,2020
bottas,russell,1,2019,2020
bottas,kubica,1,2019,2020
bottas,norris,2,2019,2020
bottas,sainz,2,2019,2020
bottas,albon,2,2019,2020
bottas,kvyat,1,2019,2020
bottas,magnussen,3,2019,2020
bottas,hulkenberg,2,2019,2020
bottas,ricciardo,4,2019,2020
bottas,raikkonen,1,2019,2020
bottas,giovinazzi,3,2019,2020
gasly,vettel,1,2019,2020
gasly,perez,1,2019,2020
gasly,stroll,2,2019,2020
gasly,russell,3,2019,2020
gasly,kubica,3,2019,2020
gasly,norris,1,2019,2020
gasly,albon,4,2019,2020
gasly,kvyat,2,2019,2020
gasly,grosjean,6,2019,2020
gasly,magnussen,6,2019,2020
gasly,hulkenberg,4,2019,2020
gasly,ricciardo,3,2019,2020
gasly,raikkonen,5,2019,2020
gasly,giovinazzi,3,2019,2020
verstappen,hamilton,2,2019,2020
verstappen,bottas,2,2019,2020
verstappen,gasly,5,2019,2020
verstappen,vettel,2,2019,2020
verstappen,leclerc,3,2019,2020
verstappen,perez,3,2019,2020
verstappen,stroll,2,2019,2020
verstappen,russell,2,2019,2020
verstappen,kubica,2,2019,2020
verstappen,norris,5,2019,2020
verstappen,sainz,2,2019,2020
verstappen,albon,1,2019,2020
verstappen,kvyat,1,2019,2020
verstappen,grosjean,1,2019,2020
verstappen,magnussen,2,2019,2020
verstappen,hulkenberg,2,2019,2020
verstappen,ricciardo,3,2019,2020
verstappen,raikkonen,3,2019,2020
verstappen,giovinazzi,3,2019,2020
vettel,hamilton,2,2019,2020
vettel,bottas,1,2019,2020
vettel,gasly,4,2019,2020
vettel,leclerc,2,2019,2020
vettel,perez,1,2019,2020
vettel,stroll,3,2019,2020
vettel,russell,3,2019,2020
vettel,kubica,2,2019,2020
vettel,norris,4,2019,2020
vettel,sainz,3,2019,2020
vettel,albon,3,2019,2020
vettel,kvyat,1,2019,2020
vettel,grosjean,1,2019,2020
vettel,magnussen,1,2019,2020
vettel,hulkenberg,2,2019,2020
vettel,ricciardo,4,2019,2020
vettel,raikkonen,2,2019,2020
vettel,giovinazzi,2,2019,2020
leclerc,bottas,1,2019,2020
leclerc,gasly,5,2019,2020
leclerc,verstappen,4,2019,2020
leclerc,vettel,2,2019,2020
leclerc,perez,2,2019,2020
leclerc,stroll,3,2019,2020
leclerc,russell,1,2019,2020
leclerc,kubica,1,2019,2020
leclerc,norris,2,2019,2020
leclerc,sainz,1,2019,2020
leclerc,kvyat,2,2019,2020
leclerc,grosjean,3,2019,2020
leclerc,magnussen,3,2019,2020
leclerc,hulkenberg,3,2019,2020
leclerc,ricciardo,4,2019,2020
leclerc,raikkonen,2,2019,2020
leclerc,giovinazzi,2,2019,2020
perez,gasly,3,2019,2020
perez,stroll,1,2019,2020
perez,russell,3,2019,2020
perez,kubica,2,2019,2020
perez,norris,2,2019,2020
perez,albon,2,2019,2020
perez,kvyat,4,2019,2020
perez,grosjean,6,2019,2020
perez,magnussen,9,2019,2020
perez,hulkenberg,2,2019,2020
perez,ricciardo,2,2019,2020
perez,raikkonen,2,2019,2020
perez,giovinazzi,3,2019,2020
stroll,perez,1,2019,2020
stroll,russell,7,2019,2020
stroll,kubica,4,2019,2020
stroll,sainz,1,2019,2020
stroll,kvyat,6,2019,2020
stroll,grosjean,4,2019,2020
stroll,magnussen,10,2019,2020
stroll,ricciardo,4,2019,2020
stroll,raikkonen,2,2019,2020
stroll,giovinazzi,5,2019,2020
russell,kubica,9,2019,2020
russell,kvyat,3,2019,2020
kubica,russell,2,2019,2020
kubica,magnussen,1,2019,2020
norris,gasly,3,2019,2020
norris,perez,4,2019,2020
norris,russell,5,2019,2020
norris,kubica,4,2019,2020
norris,sainz,1,2019,2020
norris,albon,3,2019,2020
norris,kvyat,3,2019,2020
norris,grosjean,5,2019,2020
norris,magnussen,4,2019,2020
norris,hulkenberg,1,2019,2020
norris,ricciardo,3,2019,2020
norris,raikkonen,3,2019,2020
norris,giovinazzi,3,2019,2020
sainz,gasly,1,2019,2020
sainz,perez,2,2019,2020
sainz,stroll,3,2019,2020
sainz,russell,2,2019,2020
sainz,kubica,6,2019,2020
sainz,norris,1,2019,2020
sainz,kvyat,3,2019,2020
sainz,grosjean,6,2019,2020
sainz,magnussen,5,2019,2020
sainz,hulkenberg,4,2019,2020
sainz,ricciardo,4,2019,2020
sainz,raikkonen,2,2019,2020
sainz,giovinazzi,3,2019,2020
albon,gasly,5,2019,2020
albon,vettel,1,2019,2020
albon,perez,3,2019,2020
albon,stroll,4,2019,2020
albon,russell,7,2019,2020
albon,kubica,4,2019,2020
albon,norris,2,2019,2020
albon,sainz,3,2019,2020
albon,kvyat,5,2019,2020
albon,grosjean,5,2019,2020
albon,magnussen,10,2019,2020
albon,hulkenberg,4,2019,2020
albon,ricciardo,5,2019,2020
albon,raikkonen,2,2019,2020
albon,giovinazzi,9,2019,2020
kvyat,gasly,5,2019,2020
kvyat,stroll,3,2019,2020
kvyat,russell,9,2019,2020
kvyat,kubica,9,2019,2020
kvyat,norris,2,2019,2020
kvyat,sainz,1,2019,2020
kvyat,albon,3,2019,2020
kvyat,grosjean,9,2019,2020
kvyat,magnussen,10,2019,2020
kvyat,hulkenberg,4,2019,2020
kvyat,ricciardo,1,2019,2020
kvyat,raikkonen,6,2019,2020
kvyat,giovinazzi,5,2019,2020
grosjean,gasly,1,2019,2020
grosjean,russell,5,2019,2020
grosjean,kubica,7,2019,2020
grosjean,albon,1,2019,2020
grosjean,kvyat,1,2019,2020
grosjean,magnussen,4,2019,2020
grosjean,ricciardo,2,2019,2020
grosjean,giovinazzi,2,2019,2020
magnussen,russell,8,2019,2020
magnussen,kubica,7,2019,2020
magnussen,kvyat,2,2019,2020
magnussen,grosjean,6,2019,2020
magnussen,hulkenberg,4,2019,2020
magnussen,ricciardo,1,2019,2020
magnussen,raikkonen,1,2019,2020
magnussen,giovinazzi,1,2019,2020
hulkenberg,gasly,1,2019,2020
hulkenberg,perez,4,2019,2020
hulkenberg,stroll,4,2019,2020
hulkenberg,russell,4,2019,2020
hulkenberg,kubica,4,2019,2020
hulkenberg,norris,1,2019,2020
hulkenberg,sainz,2,2019,2020
hulkenberg,albon,1,2019,2020
hulkenberg,kvyat,3,2019,2020
hulkenberg,grosjean,4,2019,2020
hulkenberg,magnussen,9,2019,2020
hulkenberg,ricciardo,3,2019,2020
hulkenberg,raikkonen,6,2019,2020
hulkenberg,giovinazzi,2,2019,2020
ricciardo,gasly,3,2019,2020
ricciardo,vettel,1,2019,2020
ricciardo,perez,4,2019,2020
ricciardo,stroll,5,2019,2020
ricciardo,russell,4,2019,2020
ricciardo,kubica,4,2019,2020
ricciardo,norris,1,2019,2020
ricciardo,sainz,1,2019,2020
ricciardo,albon,1,2019,2020
ricciardo,kvyat,3,2019,2020
ricciardo,grosjean,3,2019,2020
ricciardo,magnussen,7,2019,2020
ricciardo,hulkenberg,6,2019,2020
ricciardo,raikkonen,4,2019,2020
ricciardo,giovinazzi,7,2019,2020
raikkonen,gasly,1,2019,2020
raikkonen,perez,1,2019,2020
raikkonen,stroll,1,2019,2020
raikkonen,russell,10,2019,2020
raikkonen,kubica,11,2019,2020
raikkonen,norris,1,2019,2020
raikkonen,albon,3,2019,2020
raikkonen,kvyat,1,2019,2020
raikkonen,grosjean,8,2019,2020
raikkonen,magnussen,10,2019,2020
raikkonen,hulkenberg,2,2019,2020
raikkonen,ricciardo,2,2019,2020
raikkonen,giovinazzi,6,2019,2020
giovinazzi,gasly,1,2019,2020
giovinazzi,stroll,1,2019,2020
giovinazzi,russell,8,2019,2020
giovinazzi,kubica,5,2019,2020
giovinazzi,albon,2,2019,2020
giovinazzi,kvyat,1,2019,2020
giovinazzi,grosjean,6,2019,2020
giovinazzi,magnussen,7,2019,2020
giovinazzi,hulkenberg,2,2019,2020
giovinazzi,ricciardo,2,2019,2020
hamilton,bottas,3,2020,2021
hamilton,albon,2,2020,2021
hamilton,vettel,1,2020,2021
hamilton,leclerc,2,2020,2021
hamilton,perez,2,2020,2021
hamilton,russell,1,2020,2021
hamilton,latifi,1,2020,2021
hamilton,norris,1,2020,2021
hamilton,sainz,1,2020,2021
hamilton,kvyat,1,2020,2021
hamilton,grosjean,1,2020,2021
hamilton,ocon,1,2020,2021
hamilton,raikkonen,1,2020,2021
bottas,verstappen,1,2020,2021
bottas,leclerc,2,2020,2021
bottas,stroll,1,2020,2021
bottas,russell,2,2020,2021
bottas,latifi,1,2020,2021
bottas,sainz,2,2020,2021
bottas,kvyat,1,2020,2021
bottas,grosjean,2,2020,2021
bottas,magnussen,2,2020,2021
bottas,ricciardo,2,2020,2021
bottas,ocon,2,2020,2021
bottas,raikkonen,3,2020,2021
albon,hamilton,1,2020,2021
albon,bottas,1,2020,2021
albon,vettel,6,2020,2021
albon,leclerc,3,2020,2021
albon,perez,3,2020,2021
albon,stroll,3,2020,2021
albon,russell,2,2020,2021
albon,latifi,4,2020,2021
albon,norris,5,2020,2021
albon,sainz,2,2020,2021
albon,gasly,4,2020,2021
albon,kvyat,2,2020,2021
albon,grosjean,4,2020,2021
albon,magnussen,4,2020,2021
albon,ricciardo,1,2020,2021
albon,ocon,3,2020,2021
albon,raikkonen,2,2020,2021
albon,giovinazzi,4,2020,2021
albon,hulkenberg,1,2020,2021
verstappen,bottas,2,2020,2021
verstappen,albon,1,2020,2021
verstappen,perez,1,2020,2021
verstappen,stroll,1,2020,2021
verstappen,norris,1,2020,2021
verstappen,sainz,1,2020,2021
verstappen,kvyat,1,2020,2021
vettel,albon,1,2020,2021
vettel,leclerc,2,2020,2021
vettel,perez,1,2020,2021
vettel,stroll,2,2020,2021
vettel,russell,3,2020,2021
vettel,latifi,5,2020,2021
vettel,kvyat,1,2020,2021
vettel,grosjean,6,2020,2021
vettel,magnussen,2,2020,2021
vettel,raikkonen,6,2020,2021
vettel,giovinazzi,2,2020,2021
leclerc,albon,1,2020,2021
leclerc,verstappen,1,2020,2021
leclerc,vettel,2,2020,2021
leclerc,perez,1,2020,2021
leclerc,stroll,1,2020,2021
leclerc,russell,2,2020,2021
leclerc,latifi,1,2020,2021
leclerc,norris,4,2020,2021
leclerc,sainz,1,2020,2021
leclerc,gasly,1,2020,2021
leclerc,grosjean,4,2020,2021
leclerc,magnussen,4,2020,2021
leclerc,ricciardo,1,2020,2021
leclerc,ocon,1,2020,2021
leclerc,raikkonen,3,2020,2021
leclerc,giovinazzi,1,2020,2021
leclerc,hulkenberg,1,2020,2021
leclerc,fittipaldi,1,2020,2021
perez,albon,2,2020,2021
perez,vettel,2,2020,2021
perez,leclerc,3,2020,2021
perez,stroll,2,2020,2021
perez,russell,2,2020,2021
perez,latifi,5,2020,2021
perez,norris,2,2020,2021
perez,sainz,2,2020,2021
perez,gasly,2,2020,2021
perez,kvyat,3,2020,2021
perez,grosjean,3,2020,2021
perez,magnussen,6,2020,2021
perez,ricciardo,1,2020,2021
perez,ocon,2,2020,2021
perez,raikkonen,4,2020,2021
perez,giovinazzi,4,2020,2021
perez,fittipaldi,2,2020,2021
perez,aitken,1,2020,2021
stroll,albon,1,2020,2021
stroll,verstappen,1,2020,2021
stroll,vettel,1,2020,2021
stroll,leclerc,2,2020,2021
stroll,norris,1,2020,2021
stroll,gasly,1,2020,2021
stroll,kvyat,1,2020,2021
stroll,grosjean,2,2020,2021
stroll,magnussen,2,2020,2021
stroll,ricciardo,3,2020,2021
stroll,raikkonen,2,2020,2021
stroll,giovinazzi,1,2020,2021
russell,bottas,1,2020,2021
russell,vettel,1,2020,2021
russell,stroll,1,2020,2021
russell,latifi,3,2020,2021
russell,norris,2,2020,2021
russell,gasly,1,2020,2021
russell,grosjean,3,2020,2021
russell,magnussen,3,2020,2021
russell,ocon,1,2020,2021
russell,raikkonen,5,2020,2021
russell,giovinazzi,4,2020,2021
latifi,magnussen,6,2020,2021
latifi,raikkonen,3,2020,2021
latifi,giovinazzi,1,2020,2021
norris,bottas,1,2020,2021
norris,vettel,1,2020,2021
norris,leclerc,2,2020,2021
norris,perez,2,2020,2021
norris,stroll,3,2020,2021
norris,russell,5,2020,2021
norris,latifi,2,2020,2021
norris,sainz,1,2020,2021
norris,gasly,3,2020,2021
norris,kvyat,1,2020,2021
norris,grosjean,3,2020,2021
norris,magnussen,1,2020,2021
norris,ricciardo,2,2020,2021
norris,ocon,1,2020,2021
norris,raikkonen,2,2020,2021
norris,giovinazzi,1,2020,2021
norris,fittipaldi,1,2020,2021
sainz,bottas,2,2020,2021
sainz,albon,2,2020,2021
sainz,vettel,2,2020,2021
sainz,leclerc,3,2020,2021
sainz,perez,2,2020,2021
sainz,stroll,2,2020,2021
sainz,norris,2,2020,2021
sainz,gasly,3,2020,2021
sainz,grosjean,2,2020,2021
sainz,magnussen,1,2020,2021
sainz,ricciardo,4,2020,2021
sainz,ocon,3,2020,2021
sainz,raikkonen,4,2020,2021
sainz,giovinazzi,1,2020,2021
gasly,bottas,1,2020,2021
gasly,albon,2,2020,2021
gasly,vettel,5,2020,2021
gasly,leclerc,4,2020,2021
gasly,perez,3,2020,2021
gasly,stroll,4,2020,2021
gasly,russell,3,2020,2021
gasly,latifi,2,2020,2021
gasly,norris,1,2020,2021
gasly,sainz,1,2020,2021
gasly,kvyat,2,2020,2021
gasly,grosjean,3,2020,2021
gasly,magnussen,2,2020,2021
gasly,ricciardo,2,2020,2021
gasly,ocon,2,2020,2021
gasly,raikkonen,6,2020,2021
gasly,giovinazzi,3,2020,2021
kvyat,bottas,1,2020,2021
kvyat,albon,1,2020,2021
kvyat,leclerc,2,2020,2021
kvyat,perez,2,2020,2021
kvyat,latifi,2,2020,2021
kvyat,gasly,1,2020,2021
kvyat,grosjean,4,2020,2021
kvyat,magnussen,7,2020,2021
kvyat,ricciardo,1,2020,2021
kvyat,ocon,1,2020,2021
kvyat,raikkonen,2,2020,2021
kvyat,giovinazzi,5,2020,2021
grosjean,verstappen,1,2020,2021
grosjean,vettel,1,2020,2021
grosjean,russell,1,2020,2021
grosjean,latifi,1,2020,2021
grosjean,magnussen,3,2020,2021
grosjean,raikkonen,2,2020,2021
grosjean,giovinazzi,2,2020,2021
magnussen,latifi,2,2020,2021
magnussen,gasly,1,2020,2021
magnussen,grosjean,2,2020,2021
magnussen,giovinazzi,2,2020,2021
ricciardo,bottas,1,2020,2021
ricciardo,vettel,2,2020,2021
ricciardo,leclerc,4,2020,2021
ricciardo,perez,2,2020,2021
ricciardo,latifi,1,2020,2021
ricciardo,norris,1,2020,2021
ricciardo,sainz,1,2020,2021
ricciardo,gasly,3,2020,2021
ricciardo,grosjean,2,2020,2021
ricciardo,magnussen,4,2020,2021
ricciardo,ocon,4,2020,2021
ricciardo,raikkonen,4,2020,2021
ocon,albon,3,2020,2021
ocon,vettel,3,2020,2021
ocon,perez,1,2020,2021
ocon,stroll,3,2020,2021
ocon,russell,3,2020,2021
ocon,latifi,2,2020,2021
ocon,norris,1,2020,2021
ocon,kvyat,1,2020,2021
ocon,grosjean,2,2020,2021
ocon,magnussen,3,2020,2021
ocon,raikkonen,2,2020,2021
ocon,giovinazzi,2,2020,2021
raikkonen,vettel,1,2020,2021
raikkonen,leclerc,1,2020,2021
raikkonen,russell,4,2020,2021
raikkonen,latifi,5,2020,2021
raikkonen,gasly,1,2020,2021
raikkonen,grosjean,4,2020,2021
raikkonen,magnussen,9,2020,2021
raikkonen,giovinazzi,4,2020,2021
raikkonen,fittipaldi,1,2020,2021
raikkonen,aitken,1,2020,2021
giovinazzi,vettel,1,2020,2021
giovinazzi,russell,2,2020,2021
giovinazzi,latifi,1,2020,2021
giovinazzi,gasly,1,2020,2021
giovinazzi,kvyat,1,2020,2021
giovinazzi,grosjean,2,2020,2021
giovinazzi,magnussen,4,2020,2021
giovinazzi,fittipaldi,1,2020,2021
hulkenberg,latifi,1,2020,2021
hulkenberg,grosjean,1,2020,2021
hulkenberg,raikkonen,1,2020,2021
fittipaldi,magnussen,1,2020,2021
aitken,raikkonen,1,2020,2021
aitken,fittipaldi,1,2020,2021
